Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
finetune,5,41,14576,0.803213,0.779841,0.827027,0.750000,14079,14493
finetune,5,47,14940,0.796519,0.814324,0.778378,0.744444,16330,16546
finetune,6,1,15004,0.792503,0.816976,0.767568,0.745556,348,297
finetune,6,6,15324,0.800535,0.835544,0.764865,0.741111,1895,1748
finetune,6,11,15644,0.799197,0.832891,0.764865,0.741111,3282,3130
finetune,6,16,15964,0.801874,0.830239,0.772973,0.743333,4668,4504
finetune,6,21,16284,0.800535,0.822281,0.778378,0.741111,6182,5944
finetune,6,26,16604,0.801874,0.814324,0.789189,0.741111,7611,7318
finetune,6,31,16924,0.807229,0.816976,0.797297,0.744444,8971,8774
finetune,6,36,17244,0.801874,0.795756,0.808108,0.751111,10410,10154
finetune,6,41,17564,0.797858,0.774536,0.821622,0.754444,11860,11563
finetune,6,47,17928,0.803213,0.758621,0.848649,0.760000,13544,13053
finetune,7,1,17992,0.807229,0.761273,0.854054,0.752222,288,253
finetune,7,6,18312,0.793842,0.750663,0.837838,0.757778,1614,1460
finetune,7,11,18632,0.803213,0.787798,0.818919,0.753333,3073,2823
finetune,7,16,18952,0.807229,0.824934,0.789189,0.747778,4522,4227
finetune,7,21,19272,0.803213,0.835544,0.770270,0.743333,5773,5525
finetune,7,26,19592,0.799197,0.840849,0.756757,0.744444,7126,6756
finetune,7,31,19912,0.800535,0.843501,0.756757,0.745556,8334,7975
finetune,7,36,20232,0.804552,0.843501,0.764865,0.737778,9446,9144
finetune,7,41,20552,0.803213,0.840849,0.764865,0.742222,10522,10219
finetune,7,47,20916,0.805890,0.838196,0.772973,0.737778,11704,11523
finetune,8,1,20980,0.800535,0.830239,0.770270,0.736667,221,210
finetune,8,6,21300,0.799197,0.801061,0.797297,0.745556,1324,1325
finetune,8,11,21620,0.804552,0.769231,0.840541,0.752222,2491,2569
finetune,8,16,21940,0.795181,0.745358,0.845946,0.752222,3403,3550
finetune,8,21,22260,0.808568,0.779841,0.837838,0.750000,4334,4511
finetune,8,26,22580,0.807229,0.806366,0.808108,0.748889,5415,5618
finetune,8,31,22900,0.796519,0.819629,0.772973,0.746667,6635,6812
finetune,8,36,23220,0.800535,0.848806,0.751351,0.744444,7651,7863
finetune,8,41,23540,0.799197,0.851459,0.745946,0.743333,8673,8864
finetune,8,47,23904,0.800535,0.846154,0.754054,0.745556,9815,10105
finetune,9,1,23968,0.797858,0.846154,0.748649,0.741111,168,172
finetune,9,6,24288,0.800535,0.840849,0.759459,0.746667,970,1055
finetune,9,11,24608,0.801874,0.827586,0.775676,0.750000,1825,2017
finetune,9,16,24928,0.796519,0.811671,0.781081,0.753333,2728,3048
finetune,9,21,25248,0.799197,0.798408,0.800000,0.754444,3593,3982
finetune,9,26,25568,0.803213,0.803714,0.802703,0.754444,4412,4811
finetune,9,31,25888,0.809906,0.801061,0.818919,0.751111,5302,5643
finetune,9,36,26208,0.804552,0.798408,0.810811,0.751111,6198,6488
finetune,9,41,26528,0.803213,0.814324,0.791892,0.752222,7131,7408
finetune,9,47,26892,0.807229,0.848806,0.764865,0.745556,8285,8519
finetune,10,1,26956,0.805890,0.848806,0.762162,0.746667,185,174
finetune,10,6,27276,0.807229,0.848806,0.764865,0.748889,907,963
finetune,10,11,27596,0.812584,0.848806,0.775676,0.751111,1614,1793
finetune,10,16,27916,0.813922,0.843501,0.783784,0.750000,2391,2550
finetune,10,21,28236,0.813922,0.840849,0.786486,0.750000,3040,3272
finetune,10,26,28556,0.812584,0.832891,0.791892,0.746667,3743,4021
finetune,10,31,28876,0.813922,0.830239,0.797297,0.742222,4505,4790
finetune,10,36,29196,0.813922,0.832891,0.794595,0.744444,5278,5557
finetune,10,41,29516,0.808568,0.822281,0.794595,0.752222,6064,6436
finetune,10,47,29880,0.808568,0.814324,0.802703,0.752222,6911,7490
