x_ft,mean_ft,std_ft
20.0,78.2684,2.126983481835253
21.0,80.0008,0.4396056096093365
22.0,80.21934,1.0333536018227258
23.0,79.89187999999999,0.6386021496988538
24.0,80.1365,0.6394844235788674
25.0,80.54026,1.1205368688267239
26.0,79.78623999999999,1.4887681425930626
27.0,80.29677999999998,1.2195460145480357
28.0,80.43028,0.43470245179892786
29.0,80.26636,0.7515176288018797
30.0,80.32136,0.7585092078544637
