x_ft,mean_ft,std_ft
20.0,71.93722,4.528380716945077
21.0,78.73336,0.7382147129392631
22.0,79.48952,0.49085669354710487
23.0,79.16792,1.6023031041597562
24.0,80.30076,0.9406786860559716
25.0,80.51676,0.7094338238341911
26.0,79.94615999999999,1.3381650654534325
27.0,80.29386000000001,0.7460327033046255
28.0,80.02466,0.4690365640331234
29.0,80.3474,0.6666678723322417
30.0,80.48056,1.0180755190063253
