Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.502035,1.000000,0.000000,0.511111,0,0
pretrain,1,6,384,0.502035,1.000000,0.000000,0.512169,0,0
pretrain,1,11,704,0.502035,1.000000,0.000000,0.511111,0,0
pretrain,1,16,1024,0.502035,1.000000,0.000000,0.511111,3,0
pretrain,1,21,1344,0.504749,1.000000,0.005450,0.515344,1928,888
pretrain,1,26,1664,0.580733,0.302703,0.861035,0.602116,5671,4180
pretrain,1,31,1984,0.569878,0.248649,0.893733,0.596825,10121,7403
pretrain,1,36,2304,0.620081,0.737838,0.501362,0.641270,13929,10179
pretrain,1,41,2624,0.537313,0.940541,0.130790,0.566138,16961,12730
pretrain,1,47,2953,0.561737,0.937838,0.182561,0.584127,20715,16531
pretrain,2,1,3017,0.560380,0.935135,0.182561,0.576720,570,567
pretrain,2,6,3337,0.556309,0.935135,0.174387,0.567196,3225,3212
pretrain,2,11,3657,0.605156,0.913514,0.294278,0.606349,5923,5521
pretrain,2,16,3977,0.617368,0.837838,0.395095,0.631746,8297,7691
pretrain,2,21,4297,0.632293,0.800000,0.463215,0.646561,10543,10021
pretrain,2,26,4617,0.643148,0.735135,0.550409,0.668783,12709,12393
pretrain,2,31,4937,0.651289,0.581081,0.722071,0.666667,14781,14570
pretrain,2,36,5257,0.636364,0.513514,0.760218,0.666667,16811,16582
pretrain,2,41,5577,0.609227,0.391892,0.828338,0.647619,18863,18630
pretrain,2,47,5906,0.599729,0.327027,0.874659,0.637037,21299,21399
pretrain,3,1,5970,0.605156,0.337838,0.874659,0.637037,463,468
pretrain,3,6,6290,0.607870,0.343243,0.874659,0.643386,3253,3049
pretrain,3,11,6610,0.599729,0.305405,0.896458,0.644444,6036,5748
pretrain,3,16,6930,0.630936,0.421622,0.841962,0.669841,9101,8747
pretrain,3,21,7250,0.701493,0.721622,0.681199,0.714286,12375,12166
pretrain,3,26,7570,0.712347,0.710811,0.713896,0.712169,15384,15521
pretrain,3,31,7890,0.719132,0.651351,0.787466,0.718519,18364,18823
pretrain,3,36,8210,0.746269,0.813514,0.678474,0.739683,21417,22307
pretrain,3,41,8530,0.702849,0.927027,0.476839,0.730159,25172,26089
pretrain,3,47,8859,0.739484,0.675676,0.803815,0.765079,29688,30852
pretrain,4,1,8923,0.739484,0.594595,0.885559,0.754497,872,952
pretrain,4,6,9243,0.747626,0.618919,0.877384,0.756614,4088,4594
pretrain,4,11,9563,0.746269,0.881081,0.610354,0.748148,8155,8992
pretrain,4,16,9883,0.720488,0.940541,0.498638,0.729101,11913,13608
pretrain,4,21,10203,0.757123,0.727027,0.787466,0.773545,16339,18977
pretrain,4,26,10523,0.687924,0.429730,0.948229,0.723810,20607,23781
pretrain,4,31,10843,0.725916,0.532432,0.920981,0.748148,23561,27336
pretrain,4,36,11163,0.748982,0.832432,0.664850,0.760847,28286,32977
pretrain,4,41,11483,0.704206,0.927027,0.479564,0.722751,32338,37941
pretrain,4,47,11812,0.723202,0.889189,0.555858,0.748148,36113,42178
pretrain,5,1,11876,0.735414,0.881081,0.588556,0.757672,750,850
pretrain,5,6,12196,0.748982,0.675676,0.822888,0.778836,5149,5673
pretrain,5,11,12516,0.736771,0.597297,0.877384,0.762963,8035,9349
pretrain,5,16,12836,0.736771,0.629730,0.844687,0.776720,10303,12226
pretrain,5,21,13156,0.773406,0.748649,0.798365,0.789418,14120,16380
pretrain,5,26,13476,0.748982,0.856757,0.640327,0.772487,17810,20369
pretrain,5,31,13796,0.744912,0.872973,0.615804,0.773545,20240,23130
pretrain,5,36,14116,0.763908,0.854054,0.673025,0.782011,22806,25782
pretrain,5,41,14436,0.773406,0.732432,0.814714,0.788360,26332,28796
pretrain,5,47,14765,0.766621,0.667568,0.866485,0.790476,29282,31552
pretrain,6,1,14829,0.767978,0.672973,0.863760,0.794709,389,371
pretrain,6,6,15149,0.773406,0.721622,0.825613,0.792593,2575,2366
pretrain,6,11,15469,0.773406,0.772973,0.773842,0.798942,5166,4596
pretrain,6,16,15789,0.769335,0.824324,0.713896,0.791534,7514,6626
pretrain,6,21,16109,0.766621,0.835135,0.697548,0.789418,9179,8196
pretrain,6,26,16429,0.772049,0.835135,0.708447,0.797884,10715,9682
pretrain,6,31,16749,0.773406,0.800000,0.746594,0.805291,12556,11196
pretrain,6,36,17069,0.777476,0.764865,0.790191,0.809524,14474,12777
pretrain,6,41,17389,0.777476,0.732432,0.822888,0.806349,16360,14347
pretrain,6,47,17718,0.772049,0.705405,0.839237,0.803175,18563,16049
pretrain,7,1,17782,0.772049,0.700000,0.844687,0.802116,400,319
pretrain,7,6,18102,0.772049,0.697297,0.847411,0.800000,2221,1788
pretrain,7,11,18422,0.767978,0.713514,0.822888,0.802116,3955,3312
pretrain,7,16,18742,0.776119,0.748649,0.803815,0.813757,5704,4876
pretrain,7,21,19062,0.770692,0.783784,0.757493,0.815873,7559,6452
pretrain,7,26,19382,0.763908,0.816216,0.711172,0.813757,9127,8094
pretrain,7,31,19702,0.762551,0.832432,0.692098,0.808466,10433,9471
pretrain,7,36,20022,0.765265,0.821622,0.708447,0.814815,11653,10787
pretrain,7,41,20342,0.780190,0.791892,0.768392,0.819048,13077,12202
pretrain,7,47,20671,0.773406,0.751351,0.795640,0.815873,14557,13871
pretrain,8,1,20735,0.773406,0.745946,0.801090,0.816931,225,239
pretrain,8,6,21055,0.777476,0.748649,0.806540,0.815873,1200,1456
pretrain,8,11,21375,0.776119,0.748649,0.803815,0.819048,2074,2545
pretrain,8,16,21695,0.776119,0.748649,0.803815,0.820106,2963,3559
pretrain,8,21,22015,0.778833,0.756757,0.801090,0.816931,3924,4549
pretrain,8,26,22335,0.772049,0.767568,0.776567,0.814815,5115,5750
pretrain,8,31,22655,0.773406,0.797297,0.749319,0.812698,6278,7029
pretrain,8,36,22975,0.776119,0.800000,0.752044,0.815873,7379,8316
pretrain,8,41,23295,0.777476,0.783784,0.771117,0.815873,8416,9483
pretrain,8,47,23624,0.784261,0.775676,0.792916,0.820106,9821,11020
pretrain,9,1,23688,0.781547,0.770270,0.792916,0.823280,255,288
pretrain,9,6,24008,0.776119,0.748649,0.803815,0.821164,1473,1721
pretrain,9,11,24328,0.791045,0.767568,0.814714,0.820106,2526,3027
pretrain,9,16,24648,0.781547,0.781081,0.782016,0.816931,3528,4307
pretrain,9,21,24968,0.786974,0.827027,0.746594,0.817989,4692,5507
pretrain,9,26,25288,0.788331,0.832432,0.743869,0.819048,5751,6667
pretrain,9,31,25608,0.791045,0.821622,0.760218,0.821164,6722,7751
pretrain,9,36,25928,0.786974,0.800000,0.773842,0.819048,7776,8810
pretrain,9,41,26248,0.792402,0.783784,0.801090,0.819048,9068,9927
pretrain,9,47,26577,0.782904,0.756757,0.809264,0.812698,10481,11063
pretrain,10,1,26641,0.788331,0.764865,0.811989,0.813757,229,208
pretrain,10,6,26961,0.785617,0.754054,0.817439,0.815873,1391,1194
pretrain,10,11,27281,0.781547,0.767568,0.795640,0.816931,2473,2154
pretrain,10,16,27601,0.778833,0.778378,0.779292,0.819048,3403,3077
pretrain,10,21,27921,0.781547,0.810811,0.752044,0.824339,4367,4072
pretrain,10,26,28241,0.777476,0.813514,0.741144,0.825397,5280,4931
pretrain,10,31,28561,0.773406,0.802703,0.743869,0.825397,6076,5720
pretrain,10,36,28881,0.774763,0.800000,0.749319,0.824339,6998,6561
pretrain,10,41,29201,0.780190,0.800000,0.760218,0.826455,7916,7350
pretrain,10,47,29530,0.788331,0.786486,0.790191,0.825397,9078,8331
pretrain,11,1,29594,0.797829,0.791892,0.803815,0.826455,207,166
pretrain,11,6,29914,0.789688,0.775676,0.803815,0.822222,1149,962
pretrain,11,11,30234,0.791045,0.775676,0.806540,0.822222,2049,1773
pretrain,11,16,30554,0.796472,0.786486,0.806540,0.824339,2901,2546
pretrain,11,21,30874,0.793758,0.794595,0.792916,0.824339,3855,3324
pretrain,11,26,31194,0.781547,0.783784,0.779292,0.823280,4762,4021
pretrain,11,31,31514,0.786974,0.797297,0.776567,0.821164,5678,4852
