Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,6,384,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,11,704,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,16,1024,0.504685,1.000000,0.000000,0.501111,2,20
pretrain,1,21,1344,0.504685,1.000000,0.000000,0.501111,7068,8200
pretrain,1,26,1664,0.504685,1.000000,0.000000,0.501111,17503,17234
pretrain,1,31,1984,0.504685,1.000000,0.000000,0.501111,27093,22530
pretrain,1,36,2304,0.504685,1.000000,0.000000,0.501111,33948,27330
pretrain,1,41,2624,0.504685,1.000000,0.000000,0.501111,38326,30604
pretrain,1,47,2988,0.480589,0.708223,0.248649,0.455556,42204,33592
pretrain,2,1,3052,0.460509,0.167109,0.759459,0.443333,610,449
pretrain,2,6,3372,0.495315,0.000000,1.000000,0.498889,3265,2894
pretrain,2,11,3692,0.495315,0.000000,1.000000,0.498889,5519,4890
pretrain,2,16,4012,0.495315,0.000000,1.000000,0.498889,6937,6402
pretrain,2,21,4332,0.495315,0.000000,1.000000,0.498889,8017,7695
pretrain,2,26,4652,0.495315,0.000000,1.000000,0.498889,9290,8982
pretrain,2,31,4972,0.495315,0.000000,1.000000,0.498889,10698,10226
pretrain,2,36,5292,0.495315,0.000000,1.000000,0.498889,11908,11318
pretrain,2,41,5612,0.495315,0.000000,1.000000,0.498889,12777,12222
pretrain,2,47,5976,0.495315,0.000000,1.000000,0.498889,13541,13069
pretrain,3,1,6040,0.495315,0.000000,1.000000,0.498889,110,136
pretrain,3,6,6360,0.495315,0.000000,1.000000,0.498889,759,765
pretrain,3,11,6680,0.495315,0.000000,1.000000,0.498889,1414,1358
pretrain,3,16,7000,0.495315,0.000000,1.000000,0.498889,1952,2108
pretrain,3,21,7320,0.495315,0.000000,1.000000,0.498889,2587,2720
pretrain,3,26,7640,0.495315,0.000000,1.000000,0.498889,3379,3360
pretrain,3,31,7960,0.495315,0.000000,1.000000,0.498889,3939,3837
pretrain,3,36,8280,0.495315,0.000000,1.000000,0.498889,4424,4240
pretrain,3,41,8600,0.495315,0.000000,1.000000,0.498889,4849,4618
pretrain,3,47,8964,0.495315,0.000000,1.000000,0.498889,5361,5062
pretrain,4,1,9028,0.495315,0.000000,1.000000,0.498889,91,74
pretrain,4,6,9348,0.495315,0.000000,1.000000,0.498889,626,492
pretrain,4,11,9668,0.495315,0.000000,1.000000,0.498889,1086,870
pretrain,4,16,9988,0.495315,0.000000,1.000000,0.498889,1540,1271
pretrain,4,21,10308,0.495315,0.000000,1.000000,0.498889,2084,1604
pretrain,4,26,10628,0.495315,0.000000,1.000000,0.498889,2536,1988
pretrain,4,31,10948,0.495315,0.000000,1.000000,0.498889,3091,2403
pretrain,4,36,11268,0.495315,0.000000,1.000000,0.498889,3765,2919
pretrain,4,41,11588,0.495315,0.000000,1.000000,0.498889,4459,3386
pretrain,4,47,11952,0.495315,0.000000,1.000000,0.498889,5348,4144
pretrain,5,1,12016,0.495315,0.000000,1.000000,0.498889,201,142
pretrain,5,6,12336,0.497992,0.007958,0.997297,0.501111,1144,884
pretrain,5,11,12656,0.523427,0.061008,0.994595,0.531111,2207,1751
pretrain,5,16,12976,0.560910,0.153846,0.975676,0.565556,3352,2806
pretrain,5,21,13296,0.594378,0.246684,0.948649,0.594444,4247,3812
pretrain,5,26,13616,0.589023,0.228117,0.956757,0.591111,5316,4920
pretrain,5,31,13936,0.597055,0.246684,0.954054,0.593333,6643,6108
pretrain,5,36,14256,0.606426,0.251989,0.967568,0.598889,8300,7605
pretrain,5,41,14576,0.629183,0.297082,0.967568,0.620000,10312,9571
pretrain,5,47,14940,0.677376,0.429708,0.929730,0.665556,12988,12159
pretrain,6,1,15004,0.700134,0.496021,0.908108,0.676667,440,500
pretrain,6,6,15324,0.716198,0.941645,0.486486,0.701111,2924,3325
pretrain,6,11,15644,0.749665,0.623342,0.878378,0.714444,5551,6012
pretrain,6,16,15964,0.686747,0.440318,0.937838,0.680000,7739,8735
pretrain,6,21,16284,0.748327,0.687003,0.810811,0.725556,10587,11886
pretrain,6,26,16604,0.768407,0.830239,0.705405,0.732222,14080,15253
pretrain,6,31,16924,0.738956,0.628647,0.851351,0.723333,17953,18768
pretrain,6,36,17244,0.721553,0.533156,0.913514,0.705556,21707,22557
pretrain,6,41,17564,0.761714,0.907162,0.613514,0.733333,25369,27109
pretrain,6,47,17928,0.764391,0.901857,0.624324,0.728889,29774,32190
pretrain,7,1,17992,0.765730,0.806366,0.724324,0.733333,900,906
pretrain,7,6,18312,0.741633,0.559682,0.927027,0.722222,4856,5032
pretrain,7,11,18632,0.771084,0.854111,0.686486,0.745556,8757,9148
pretrain,7,16,18952,0.772423,0.891247,0.651351,0.744444,11982,12421
pretrain,7,21,19272,0.775100,0.724138,0.827027,0.742222,15944,15608
pretrain,7,26,19592,0.777778,0.737401,0.818919,0.742222,18100,18384
pretrain,7,31,19912,0.777778,0.883289,0.670270,0.731111,20993,22194
pretrain,7,36,20232,0.775100,0.933687,0.613514,0.717778,23080,24973
pretrain,7,41,20552,0.783133,0.710875,0.856757,0.752222,25647,27578
pretrain,7,47,20916,0.714859,0.480106,0.954054,0.665556,28645,30856
pretrain,8,1,20980,0.720214,0.496021,0.948649,0.672222,371,424
pretrain,8,6,21300,0.757697,0.633952,0.883784,0.724444,2617,2936
pretrain,8,11,21620,0.779116,0.843501,0.713514,0.716667,5404,6340
pretrain,8,16,21940,0.761714,0.909814,0.610811,0.724444,7371,8940
pretrain,8,21,22260,0.765730,0.907162,0.621622,0.725556,9235,10765
pretrain,8,26,22580,0.801874,0.851459,0.751351,0.742222,11561,13036
pretrain,8,31,22900,0.801874,0.748011,0.856757,0.752222,14100,15449
pretrain,8,36,23220,0.785810,0.697613,0.875676,0.732222,16144,17621
pretrain,8,41,23540,0.789826,0.697613,0.883784,0.734444,18082,19483
pretrain,8,47,23904,0.793842,0.737401,0.851351,0.743333,20522,21916
pretrain,9,1,23968,0.792503,0.745358,0.840541,0.741111,414,479
pretrain,9,6,24288,0.808568,0.856764,0.759459,0.747778,2301,2653
pretrain,9,11,24608,0.807229,0.870027,0.743243,0.748889,3770,4301
pretrain,9,16,24928,0.804552,0.838196,0.770270,0.758889,5345,5971
pretrain,9,21,25248,0.789826,0.769231,0.810811,0.747778,6917,7645
pretrain,9,26,25568,0.784471,0.729443,0.840541,0.744444,8408,9053
