Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,6,384,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,11,704,0.497965,0.002703,0.997275,0.488889,0,0
pretrain,1,16,1024,0.497965,0.002703,0.997275,0.488889,2,67
pretrain,1,21,1344,0.499322,0.005405,0.997275,0.489947,1746,2740
pretrain,1,26,1664,0.502035,0.013514,0.994550,0.489947,6653,7207
pretrain,1,31,1984,0.495251,0.008108,0.986376,0.488889,11479,11449
pretrain,1,36,2304,0.502035,0.016216,0.991826,0.491005,16362,16750
pretrain,1,41,2624,0.500678,0.018919,0.986376,0.488889,21500,21728
pretrain,1,47,2953,0.507463,0.027027,0.991826,0.488889,28141,28152
pretrain,2,1,3017,0.504749,0.024324,0.989101,0.489947,1241,1294
pretrain,2,6,3337,0.502035,0.027027,0.980926,0.485714,6805,7157
pretrain,2,11,3657,0.502035,0.027027,0.980926,0.483598,11867,11915
pretrain,2,16,3977,0.502035,0.027027,0.980926,0.497354,15887,16265
pretrain,2,21,4297,0.506106,0.035135,0.980926,0.487831,19320,20041
pretrain,2,26,4617,0.503392,0.029730,0.980926,0.488889,22621,23439
pretrain,2,31,4937,0.503392,0.032432,0.978202,0.489947,25306,26511
pretrain,2,36,5257,0.497965,0.024324,0.975477,0.491005,28229,29388
pretrain,2,41,5577,0.497965,0.032432,0.967302,0.491005,30807,31922
pretrain,2,47,5906,0.503392,0.032432,0.978202,0.493122,32872,34068
pretrain,3,1,5970,0.503392,0.037838,0.972752,0.491005,286,307
pretrain,3,6,6290,0.502035,0.040541,0.967302,0.495238,1594,1511
pretrain,3,11,6610,0.500678,0.035135,0.970027,0.493122,2569,2424
pretrain,3,16,6930,0.514247,0.078378,0.953678,0.503704,3388,3170
pretrain,3,21,7250,0.512890,0.175676,0.852861,0.492063,3906,3657
pretrain,3,26,7570,0.563094,0.705405,0.419619,0.567196,4222,3973
pretrain,3,31,7890,0.529172,0.927027,0.128065,0.514286,4376,4136
pretrain,3,36,8210,0.549525,0.891892,0.204360,0.523810,4463,4257
pretrain,3,41,8530,0.576662,0.527027,0.626703,0.532275,4545,4345
pretrain,3,47,8859,0.530529,0.202703,0.861035,0.516402,4604,4428
pretrain,4,1,8923,0.514247,0.124324,0.907357,0.513228,7,17
pretrain,4,6,9243,0.503392,0.072973,0.937330,0.489947,49,112
pretrain,4,11,9563,0.502035,0.045946,0.961853,0.487831,99,210
pretrain,4,16,9883,0.502035,0.043243,0.964578,0.498413,176,356
pretrain,4,21,10203,0.502035,0.040541,0.967302,0.496296,350,583
pretrain,4,26,10523,0.500678,0.040541,0.964578,0.489947,742,1104
pretrain,4,31,10843,0.502035,0.051351,0.956403,0.493122,1399,1804
pretrain,4,36,11163,0.504749,0.059459,0.953678,0.489947,2046,2423
pretrain,4,41,11483,0.503392,0.062162,0.948229,0.495238,2678,3002
pretrain,4,47,11812,0.507463,0.081081,0.937330,0.488889,3380,3729
pretrain,5,1,11876,0.510176,0.086486,0.937330,0.492063,99,101
pretrain,5,6,12196,0.496608,0.091892,0.904632,0.494180,540,523
pretrain,5,11,12516,0.515604,0.116216,0.918256,0.494180,858,858
pretrain,5,16,12836,0.497965,0.108108,0.891008,0.510053,1142,1112
pretrain,5,21,13156,0.514247,0.164865,0.866485,0.494180,1423,1342
pretrain,5,26,13476,0.523745,0.143243,0.907357,0.489947,1634,1560
pretrain,5,31,13796,0.519674,0.129730,0.912807,0.492063,1799,1745
pretrain,5,36,14116,0.510176,0.105405,0.918256,0.488889,1943,1980
pretrain,5,41,14436,0.514247,0.113514,0.918256,0.484656,2075,2176
pretrain,5,47,14765,0.519674,0.224324,0.817439,0.494180,2348,2517
pretrain,6,1,14829,0.534600,0.286486,0.784741,0.508995,72,62
pretrain,6,6,15149,0.553596,0.497297,0.610354,0.521693,322,375
pretrain,6,11,15469,0.530529,0.543243,0.517711,0.537566,526,623
pretrain,6,16,15789,0.531886,0.729730,0.332425,0.541799,665,770
pretrain,6,21,16109,0.525102,0.894595,0.152589,0.513228,766,878
pretrain,6,26,16429,0.531886,0.921622,0.138965,0.516402,906,977
pretrain,6,31,16749,0.523745,0.935135,0.108992,0.524868,1064,1095
pretrain,6,36,17069,0.512890,0.948649,0.073569,0.505820,1172,1190
pretrain,6,41,17389,0.515604,0.954054,0.073569,0.524868,1287,1287
pretrain,6,47,17718,0.527815,0.943243,0.108992,0.517460,1481,1424
pretrain,7,1,17782,0.512890,0.927027,0.095368,0.521693,20,30
pretrain,7,6,18102,0.519674,0.937838,0.098093,0.514286,135,155
pretrain,7,11,18422,0.518318,0.948649,0.084469,0.516402,242,274
pretrain,7,16,18742,0.508820,0.948649,0.065395,0.513228,422,427
pretrain,7,21,19062,0.530529,0.948649,0.108992,0.518519,668,602
pretrain,7,26,19382,0.516961,0.929730,0.100817,0.517460,874,877
pretrain,7,31,19702,0.522388,0.921622,0.119891,0.512169,1080,1099
pretrain,7,36,20022,0.503392,0.937838,0.065395,0.518519,1311,1393
pretrain,7,41,20342,0.512890,0.945946,0.076294,0.507937,1672,1727
pretrain,7,47,20671,0.503392,0.943243,0.059946,0.516402,1969,1996
pretrain,8,1,20735,0.508820,0.954054,0.059946,0.513228,37,42
pretrain,8,6,21055,0.514247,0.954054,0.070845,0.515344,212,263
pretrain,8,11,21375,0.508820,0.959459,0.054496,0.517460,398,534
pretrain,8,16,21695,0.508820,0.959459,0.054496,0.514286,553,777
pretrain,8,21,22015,0.504749,0.967568,0.038147,0.507937,799,1057
pretrain,8,26,22335,0.508820,0.967568,0.046322,0.505820,1351,1566
pretrain,8,31,22655,0.507463,0.962162,0.049046,0.504762,1983,2170
pretrain,8,36,22975,0.499322,0.962162,0.032698,0.513228,2843,3063
pretrain,8,41,23295,0.508820,0.956757,0.057221,0.516402,4054,4357
pretrain,8,47,23624,0.504749,0.935135,0.070845,0.518519,5685,6234
pretrain,9,1,23688,0.506106,0.951351,0.057221,0.515344,227,277
pretrain,9,6,24008,0.508820,0.954054,0.059946,0.515344,1452,1502
pretrain,9,11,24328,0.516961,0.948649,0.081744,0.511111,2677,2891
pretrain,9,16,24648,0.516961,0.959459,0.070845,0.511111,3753,4299
pretrain,9,21,24968,0.507463,0.954054,0.057221,0.515344,4625,5587
pretrain,9,26,25288,0.507463,0.951351,0.059946,0.526984,5662,6852
pretrain,9,31,25608,0.506106,0.943243,0.065395,0.517460,6671,8089
pretrain,9,36,25928,0.514247,0.924324,0.100817,0.521693,7910,9235
pretrain,9,41,26248,0.530529,0.935135,0.122616,0.530159,9083,10375
pretrain,9,47,26577,0.521031,0.918919,0.119891,0.529101,10893,12065
pretrain,10,1,26641,0.530529,0.913514,0.144414,0.528042,318,267
pretrain,10,6,26961,0.545455,0.905405,0.182561,0.544974,1933,1801
pretrain,10,11,27281,0.548168,0.835135,0.258856,0.552381,3351,3219
pretrain,10,16,27601,0.548168,0.800000,0.294278,0.533333,4621,4475
pretrain,10,21,27921,0.549525,0.797297,0.299728,0.550265,5754,5632
pretrain,10,26,28241,0.533243,0.851351,0.212534,0.543915,6924,6617
pretrain,10,31,28561,0.523745,0.843243,0.201635,0.543915,8107,7670
pretrain,10,36,28881,0.560380,0.867568,0.250681,0.533333,9448,8844
pretrain,10,41,29201,0.537313,0.759459,0.313351,0.554497,10849,9956
pretrain,10,47,29530,0.548168,0.627027,0.468665,0.562963,12667,11311
pretrain,11,1,29594,0.553596,0.645946,0.460490,0.559788,260,220
pretrain,11,6,29914,0.526459,0.600000,0.452316,0.559788,1505,1366
pretrain,11,11,30234,0.523745,0.689189,0.356948,0.549206,2513,2410
pretrain,11,16,30554,0.533243,0.827027,0.237057,0.554497,3782,3615
pretrain,11,21,30874,0.529172,0.848649,0.207084,0.534392,5198,4967
pretrain,11,26,31194,0.541384,0.891892,0.188011,0.524868,6560,6549
pretrain,11,31,31514,0.542741,0.859459,0.223433,0.549206,7864,8133
pretrain,11,36,31834,0.548168,0.797297,0.297003,0.566138,9099,9478
pretrain,11,41,32154,0.535957,0.802703,0.267030,0.550265,10354,10819
pretrain,11,47,32483,0.546811,0.824324,0.267030,0.546032,11934,12547
pretrain,12,1,32547,0.531886,0.794595,0.267030,0.557672,237,248
pretrain,12,6,32867,0.535957,0.824324,0.245232,0.539683,1486,1537
