Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,6,384,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,11,704,0.504685,1.000000,0.000000,0.501111,0,6806
pretrain,1,16,1024,0.504685,1.000000,0.000000,0.501111,0,19688
pretrain,1,21,1344,0.504685,1.000000,0.000000,0.502222,1136,29452
pretrain,1,26,1664,0.514056,0.981432,0.037838,0.536667,3781,38344
pretrain,1,31,1984,0.548862,0.933687,0.156757,0.605556,6880,47025
pretrain,1,36,2304,0.587684,0.904509,0.264865,0.624444,9271,54767
pretrain,1,41,2624,0.607764,0.862069,0.348649,0.651111,11067,61159
pretrain,1,47,2988,0.618474,0.885942,0.345946,0.633333,13065,67792
pretrain,2,1,3052,0.603748,0.891247,0.310811,0.632222,358,1139
pretrain,2,6,3372,0.634538,0.877984,0.386486,0.638889,1921,6439
pretrain,2,11,3692,0.637216,0.856764,0.413514,0.654444,3378,11565
pretrain,2,16,4012,0.649264,0.785146,0.510811,0.666667,4726,16401
pretrain,2,21,4332,0.657296,0.697613,0.616216,0.667778,6374,21256
pretrain,2,26,4652,0.659973,0.655172,0.664865,0.676667,8435,26229
pretrain,2,31,4972,0.665328,0.618037,0.713514,0.672222,10481,31446
pretrain,2,36,5292,0.681392,0.551724,0.813514,0.675556,12832,36976
pretrain,2,41,5612,0.685408,0.835544,0.532432,0.704444,15481,43143
pretrain,2,47,5976,0.704150,0.870027,0.535135,0.718889,18859,50901
pretrain,3,1,6040,0.708166,0.795756,0.618919,0.733333,706,1449
pretrain,3,6,6360,0.686747,0.421751,0.956757,0.718889,4276,8928
pretrain,3,11,6680,0.705489,0.907162,0.500000,0.708889,8043,16951
pretrain,3,16,7000,0.734940,0.795756,0.672973,0.771111,11475,24271
pretrain,3,21,7320,0.696118,0.437666,0.959459,0.715556,15969,32630
pretrain,3,26,7640,0.712182,0.883289,0.537838,0.751111,20260,41211
pretrain,3,31,7960,0.692102,0.912467,0.467568,0.724444,23591,48149
pretrain,3,36,8280,0.740295,0.761273,0.718919,0.746667,27216,55636
pretrain,3,41,8600,0.732262,0.564987,0.902703,0.723333,30162,62462
pretrain,3,47,8964,0.756359,0.713528,0.800000,0.770000,33071,69485
pretrain,4,1,9028,0.771084,0.801061,0.740541,0.775556,813,1711
pretrain,4,6,9348,0.710843,0.938992,0.478378,0.738889,4473,9748
pretrain,4,11,9668,0.738956,0.885942,0.589189,0.776667,6953,15993
pretrain,4,16,9988,0.722892,0.490716,0.959459,0.732222,11235,24385
pretrain,4,21,10308,0.702811,0.440318,0.970270,0.705556,13754,30775
pretrain,4,26,10628,0.764391,0.618037,0.913514,0.756667,17165,37868
pretrain,4,31,10948,0.745649,0.907162,0.581081,0.746667,22793,48207
pretrain,4,36,11268,0.721553,0.957560,0.481081,0.724444,26308,55869
pretrain,4,41,11588,0.733601,0.954907,0.508108,0.737778,28435,61321
pretrain,4,47,11952,0.749665,0.909814,0.586486,0.748889,31534,67956
pretrain,5,1,12016,0.753681,0.899204,0.605405,0.748889,558,1065
pretrain,5,6,12336,0.777778,0.848806,0.705405,0.762222,3704,6510
pretrain,5,11,12656,0.775100,0.774536,0.775676,0.768889,6529,11690
pretrain,5,16,12976,0.779116,0.705570,0.854054,0.765556,9055,15995
pretrain,5,21,13296,0.771084,0.721485,0.821622,0.766667,11639,20142
pretrain,5,26,13616,0.761714,0.830239,0.691892,0.760000,14289,24305
pretrain,5,31,13936,0.757697,0.880637,0.632432,0.773333,16776,28177
pretrain,5,36,14256,0.780455,0.835544,0.724324,0.781111,19626,32084
pretrain,5,41,14576,0.764391,0.628647,0.902703,0.752222,23593,37431
pretrain,5,47,14940,0.740295,0.546419,0.937838,0.741111,26799,42324
pretrain,6,1,15004,0.741633,0.554377,0.932432,0.744444,431,625
pretrain,6,6,15324,0.756359,0.604775,0.910811,0.754444,2638,3923
pretrain,6,11,15644,0.781794,0.705570,0.859459,0.778889,5291,7582
pretrain,6,16,15964,0.773762,0.814324,0.732432,0.778889,8052,11795
pretrain,6,21,16284,0.779116,0.840849,0.716216,0.787778,9837,14900
pretrain,6,26,16604,0.776439,0.832891,0.718919,0.786667,11562,17592
pretrain,6,31,16924,0.779116,0.827586,0.729730,0.778889,12832,19660
pretrain,6,36,17244,0.776439,0.814324,0.737838,0.783333,14168,21629
pretrain,6,41,17564,0.781794,0.790451,0.772973,0.782222,15549,23703
pretrain,6,47,17928,0.791165,0.761273,0.821622,0.782222,17459,26337
pretrain,7,1,17992,0.788487,0.748011,0.829730,0.783333,305,444
pretrain,7,6,18312,0.787149,0.740053,0.835135,0.787778,1695,2598
pretrain,7,11,18632,0.787149,0.740053,0.835135,0.788889,2897,4717
pretrain,7,16,18952,0.801874,0.782493,0.821622,0.798889,4105,6798
pretrain,7,21,19272,0.799197,0.785146,0.813514,0.801111,5369,8781
pretrain,7,26,19592,0.795181,0.787798,0.802703,0.802222,6569,10675
pretrain,7,31,19912,0.801874,0.795756,0.808108,0.797778,7606,12568
pretrain,7,36,20232,0.789826,0.771883,0.808108,0.793333,8751,14603
pretrain,7,41,20552,0.795181,0.769231,0.821622,0.793333,9901,16476
pretrain,7,47,20916,0.795181,0.785146,0.805405,0.796667,11261,18695
pretrain,8,1,20980,0.791165,0.793103,0.789189,0.796667,228,356
pretrain,8,6,21300,0.796519,0.827586,0.764865,0.800000,1368,2072
pretrain,8,11,21620,0.793842,0.832891,0.754054,0.804444,2458,3838
pretrain,8,16,21940,0.795181,0.819629,0.770270,0.804444,3607,5687
pretrain,8,21,22260,0.796519,0.787798,0.805405,0.805556,4956,7702
pretrain,8,26,22580,0.792503,0.745358,0.840541,0.795556,6170,9584
pretrain,8,31,22900,0.792503,0.745358,0.840541,0.792222,7191,11170
pretrain,8,36,23220,0.785810,0.740053,0.832432,0.790000,8229,12779
pretrain,8,41,23540,0.789826,0.745358,0.835135,0.794444,9065,14359
pretrain,8,47,23904,0.791165,0.745358,0.837838,0.787778,10160,16251
pretrain,9,1,23968,0.788487,0.745358,0.832432,0.786667,129,267
pretrain,9,6,24288,0.795181,0.761273,0.829730,0.794444,846,1603
pretrain,9,11,24608,0.791165,0.755968,0.827027,0.794444,1643,3122
pretrain,9,16,24928,0.795181,0.755968,0.835135,0.796667,2499,4669
pretrain,9,21,25248,0.800535,0.774536,0.827027,0.797778,3376,6205
pretrain,9,26,25568,0.803213,0.798408,0.808108,0.803333,4364,7720
