Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.518072,0.984085,0.043243,0.516667,0,0
pretrain,1,6,384,0.516734,0.986737,0.037838,0.513333,0,0
pretrain,1,11,704,0.580991,0.891247,0.264865,0.604444,0,10010
pretrain,1,16,1024,0.626506,0.771883,0.478378,0.632222,11,25924
pretrain,1,21,1344,0.617135,0.771883,0.459459,0.625556,1067,39076
pretrain,1,26,1664,0.649264,0.687003,0.610811,0.630000,2537,49881
pretrain,1,31,1984,0.593039,0.328912,0.862162,0.587778,4345,59074
pretrain,1,36,2304,0.575636,0.275862,0.881081,0.583333,7094,67195
pretrain,1,41,2624,0.651941,0.623342,0.681081,0.645556,9850,74710
pretrain,1,47,2988,0.633199,0.832891,0.429730,0.630000,13136,83737
pretrain,2,1,3052,0.633199,0.840849,0.421622,0.627778,454,1396
pretrain,2,6,3372,0.630522,0.840849,0.416216,0.628889,2908,7850
pretrain,2,11,3692,0.668005,0.819629,0.513514,0.651111,5367,14498
pretrain,2,16,4012,0.668005,0.793103,0.540541,0.664444,7729,21106
pretrain,2,21,4332,0.672021,0.763926,0.578378,0.677778,10420,27735
pretrain,2,26,4652,0.696118,0.668435,0.724324,0.683333,13058,34689
pretrain,2,31,4972,0.681392,0.538462,0.827027,0.681111,15850,41576
pretrain,2,36,5292,0.704150,0.657825,0.751351,0.702222,19000,48598
pretrain,2,41,5612,0.722892,0.862069,0.581081,0.723333,22935,56497
pretrain,2,47,5976,0.730924,0.687003,0.775676,0.733333,27451,66162
pretrain,3,1,6040,0.736278,0.665782,0.808108,0.723333,780,1549
pretrain,3,6,6360,0.742972,0.679045,0.808108,0.731111,4955,10160
pretrain,3,11,6680,0.740295,0.856764,0.621622,0.737778,8951,18439
pretrain,3,16,7000,0.744311,0.779841,0.708108,0.752222,12274,25517
pretrain,3,21,7320,0.755020,0.687003,0.824324,0.734444,15818,32490
pretrain,3,26,7640,0.734940,0.891247,0.575676,0.727778,19759,39184
pretrain,3,31,7960,0.749665,0.596817,0.905405,0.726667,23318,45453
pretrain,3,36,8280,0.736278,0.557029,0.918919,0.722222,25827,50643
pretrain,3,41,8600,0.732262,0.915119,0.545946,0.715556,29768,57104
pretrain,3,47,8964,0.721553,0.949602,0.489189,0.710000,33067,63520
pretrain,4,1,9028,0.729585,0.923077,0.532432,0.726667,636,1148
pretrain,4,6,9348,0.760375,0.665782,0.856757,0.728889,4950,8968
pretrain,4,11,9668,0.726908,0.527851,0.929730,0.706667,7369,15093
pretrain,4,16,9988,0.740295,0.583554,0.900000,0.724444,9187,19632
pretrain,4,21,10308,0.777778,0.740053,0.816216,0.736667,12047,25922
pretrain,4,26,10628,0.784471,0.864721,0.702703,0.740000,14521,32071
pretrain,4,31,10948,0.777778,0.880637,0.672973,0.743333,16167,36505
pretrain,4,36,11268,0.779116,0.877984,0.678378,0.738889,17763,40627
pretrain,4,41,11588,0.779116,0.835544,0.721622,0.752222,19652,44664
pretrain,4,47,11952,0.781794,0.779841,0.783784,0.748889,21673,49053
pretrain,5,1,12016,0.787149,0.785146,0.789189,0.747778,280,600
pretrain,5,6,12336,0.792503,0.785146,0.800000,0.741111,1948,3617
pretrain,5,11,12656,0.784471,0.750663,0.818919,0.740000,3761,6693
pretrain,5,16,12976,0.787149,0.753316,0.821622,0.741111,5357,9586
pretrain,5,21,13296,0.795181,0.801061,0.789189,0.740000,6927,12290
pretrain,5,26,13616,0.787149,0.838196,0.735135,0.751111,8487,15144
pretrain,5,31,13936,0.783133,0.840849,0.724324,0.746667,9741,17713
pretrain,5,36,14256,0.781794,0.830239,0.732432,0.756667,11051,20235
pretrain,5,41,14576,0.789826,0.771883,0.808108,0.754444,12664,23420
pretrain,5,47,14940,0.789826,0.742706,0.837838,0.746667,14468,26837
pretrain,6,1,15004,0.795181,0.758621,0.832432,0.751111,271,489
pretrain,6,6,15324,0.800535,0.801061,0.800000,0.753333,1755,2882
pretrain,6,11,15644,0.792503,0.822281,0.762162,0.751111,3104,5134
pretrain,6,16,15964,0.792503,0.859416,0.724324,0.740000,4513,7445
pretrain,6,21,16284,0.785810,0.854111,0.716216,0.744444,5876,9694
pretrain,6,26,16604,0.789826,0.830239,0.748649,0.744444,7302,12012
pretrain,6,31,16924,0.793842,0.790451,0.797297,0.757778,8800,14251
pretrain,6,36,17244,0.799197,0.793103,0.805405,0.754444,9956,16246
pretrain,6,41,17564,0.796519,0.785146,0.808108,0.758889,11199,18402
pretrain,6,47,17928,0.793842,0.793103,0.794595,0.757778,12756,21022
pretrain,7,1,17992,0.797858,0.798408,0.797297,0.754444,251,420
pretrain,7,6,18312,0.800535,0.809019,0.791892,0.754444,1502,2687
pretrain,7,11,18632,0.799197,0.785146,0.813514,0.751111,2797,4936
pretrain,7,16,18952,0.801874,0.790451,0.813514,0.753333,4111,7065
pretrain,7,21,19272,0.800535,0.816976,0.783784,0.762222,5407,9274
pretrain,7,26,19592,0.801874,0.843501,0.759459,0.750000,6673,11278
pretrain,7,31,19912,0.799197,0.859416,0.737838,0.748889,7992,13332
pretrain,7,36,20232,0.800535,0.856764,0.743243,0.746667,9146,15317
pretrain,7,41,20552,0.797858,0.848806,0.745946,0.748889,10245,17317
pretrain,7,47,20916,0.797858,0.803714,0.791892,0.763333,11711,19563
pretrain,8,1,20980,0.804552,0.803714,0.805405,0.766667,217,312
