Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.489824,0.913978,0.057534,0.489947,0,0
pretrain,1,6,384,0.489824,0.935484,0.035616,0.493122,0,0
pretrain,1,11,704,0.487110,0.927419,0.038356,0.489947,0,0
pretrain,1,16,1024,0.487110,0.927419,0.038356,0.492063,0,0
pretrain,1,21,1344,0.507463,1.000000,0.005479,0.498413,3643,0
pretrain,1,26,1664,0.503392,0.967742,0.030137,0.493122,9693,0
pretrain,1,31,1984,0.522388,0.905914,0.131507,0.508995,13833,0
pretrain,1,36,2304,0.514247,0.994624,0.024658,0.514286,17304,6
pretrain,1,41,2624,0.504749,0.994624,0.005479,0.501587,19965,113
pretrain,1,47,2953,0.511533,0.994624,0.019178,0.505820,22753,570
pretrain,2,1,3017,0.516961,0.986559,0.038356,0.507937,461,81
pretrain,2,6,3337,0.521031,0.991935,0.041096,0.503704,2645,618
pretrain,2,11,3657,0.508820,1.000000,0.008219,0.501587,4813,1465
pretrain,2,16,3977,0.506106,1.000000,0.002740,0.499471,7008,2145
pretrain,2,21,4297,0.515604,0.997312,0.024658,0.500529,8908,2603
pretrain,2,26,4617,0.526459,0.991935,0.052055,0.502646,10911,2984
pretrain,2,31,4937,0.537313,0.978495,0.087671,0.517460,12756,3356
pretrain,2,36,5257,0.553596,0.975806,0.123288,0.531217,14411,3729
pretrain,2,41,5577,0.557666,0.967742,0.139726,0.534392,16282,4047
pretrain,2,47,5906,0.565807,0.965054,0.158904,0.542857,18422,4522
pretrain,3,1,5970,0.565807,0.946237,0.178082,0.550265,413,74
pretrain,3,6,6290,0.607870,0.905914,0.304110,0.582011,2314,537
pretrain,3,11,6610,0.628223,0.852151,0.400000,0.607407,3992,989
pretrain,3,16,6930,0.675712,0.814516,0.534247,0.631746,5868,1495
pretrain,3,21,7250,0.675712,0.830645,0.517808,0.629630,7612,2018
pretrain,3,26,7570,0.654003,0.841398,0.463014,0.635979,9203,2585
pretrain,3,31,7890,0.636364,0.852151,0.416438,0.630688,11005,3218
pretrain,3,36,8210,0.649932,0.849462,0.446575,0.632804,12755,3974
pretrain,3,41,8530,0.666214,0.838710,0.490411,0.651852,14515,4781
pretrain,3,47,8859,0.659430,0.857527,0.457534,0.643386,16849,5791
pretrain,4,1,8923,0.659430,0.862903,0.452055,0.641270,376,226
pretrain,4,6,9243,0.670285,0.887097,0.449315,0.645503,2628,1276
pretrain,4,11,9563,0.662144,0.908602,0.410959,0.637037,5075,2397
pretrain,4,16,9883,0.710991,0.852151,0.567123,0.674074,7712,3724
pretrain,4,21,10203,0.735414,0.846774,0.621918,0.687831,10351,5045
pretrain,4,26,10523,0.738128,0.852151,0.621918,0.694180,13307,6422
pretrain,4,31,10843,0.734057,0.879032,0.586301,0.689947,16389,8063
pretrain,4,36,11163,0.744912,0.935484,0.550685,0.683598,19568,9909
pretrain,4,41,11483,0.774763,0.680108,0.871233,0.726984,23415,12088
pretrain,4,47,11812,0.766621,0.623656,0.912329,0.715344,27350,15023
pretrain,5,1,11876,0.782904,0.682796,0.884932,0.722751,630,631
pretrain,5,6,12196,0.747626,0.940860,0.550685,0.687831,4798,4106
pretrain,5,11,12516,0.757123,0.932796,0.578082,0.695238,8260,6665
pretrain,5,16,12836,0.801900,0.755376,0.849315,0.744974,13305,9393
pretrain,5,21,13156,0.739484,0.548387,0.934247,0.708995,17637,11992
pretrain,5,26,13476,0.777476,0.680108,0.876712,0.735450,20697,14236
pretrain,5,31,13796,0.800543,0.811828,0.789041,0.760847,24069,16709
pretrain,5,36,14116,0.789688,0.827957,0.750685,0.751323,26692,18645
pretrain,5,41,14436,0.791045,0.838710,0.742466,0.746032,29167,20284
pretrain,5,47,14765,0.800543,0.776882,0.824658,0.758730,32399,22298
pretrain,6,1,14829,0.801900,0.766129,0.838356,0.746032,543,369
pretrain,6,6,15149,0.796472,0.720430,0.873973,0.740741,3320,2089
pretrain,6,11,15469,0.816825,0.801075,0.832877,0.761905,6289,3968
pretrain,6,16,15789,0.788331,0.905914,0.668493,0.725926,8855,5654
pretrain,6,21,16109,0.789688,0.903226,0.673973,0.724868,10662,6951
pretrain,6,26,16429,0.820896,0.814516,0.827397,0.758730,13169,8653
pretrain,6,31,16749,0.770692,0.650538,0.893151,0.723810,16189,10525
pretrain,6,36,17069,0.789688,0.682796,0.898630,0.738624,18172,12139
pretrain,6,41,17389,0.807327,0.768817,0.846575,0.773545,20397,14002
pretrain,6,47,17718,0.819539,0.849462,0.789041,0.761905,23288,16093
pretrain,7,1,17782,0.815468,0.852151,0.778082,0.756614,361,299
pretrain,7,6,18102,0.812754,0.860215,0.764384,0.756614,1837,1486
pretrain,7,11,18422,0.812754,0.857527,0.767123,0.756614,3030,2474
pretrain,7,16,18742,0.812754,0.841398,0.783562,0.766138,4302,3493
pretrain,7,21,19062,0.810041,0.809140,0.810959,0.768254,5728,4707
pretrain,7,26,19382,0.807327,0.787634,0.827397,0.770370,7227,5843
pretrain,7,31,19702,0.801900,0.758065,0.846575,0.765079,8813,7052
pretrain,7,36,20022,0.808684,0.763441,0.854795,0.761905,10393,8145
pretrain,7,41,20342,0.815468,0.774194,0.857534,0.757672,11845,9410
pretrain,7,47,20671,0.815468,0.768817,0.863014,0.757672,13570,10594
pretrain,8,1,20735,0.812754,0.766129,0.860274,0.759788,319,218
pretrain,8,6,21055,0.797829,0.728495,0.868493,0.761905,2047,1168
pretrain,8,11,21375,0.801900,0.741935,0.863014,0.768254,3477,2027
pretrain,8,16,21695,0.800543,0.744624,0.857534,0.761905,4720,2876
pretrain,8,21,22015,0.805970,0.763441,0.849315,0.765079,5997,3745
pretrain,8,26,22335,0.812754,0.790323,0.835616,0.769312,7215,4586
pretrain,8,31,22655,0.811398,0.787634,0.835616,0.769312,8366,5448
pretrain,8,36,22975,0.811398,0.787634,0.835616,0.774603,9666,6246
pretrain,8,41,23295,0.814111,0.787634,0.841096,0.774603,11003,6939
pretrain,8,47,23624,0.815468,0.793011,0.838356,0.774603,12780,7776
pretrain,9,1,23688,0.815468,0.798387,0.832877,0.780952,333,159
pretrain,9,6,24008,0.816825,0.809140,0.824658,0.778836,1925,924
pretrain,9,11,24328,0.822252,0.827957,0.816438,0.777778,3401,1732
pretrain,9,16,24648,0.814111,0.838710,0.789041,0.772487,4489,2422
pretrain,9,21,24968,0.815468,0.836022,0.794521,0.779894,5451,2955
pretrain,9,26,25288,0.818182,0.814516,0.821918,0.779894,6626,3581
pretrain,9,31,25608,0.815468,0.790323,0.841096,0.777778,7831,4287
pretrain,9,36,25928,0.805970,0.747312,0.865753,0.765079,9168,5042
pretrain,9,41,26248,0.805970,0.739247,0.873973,0.767196,10120,5621
pretrain,9,47,26577,0.805970,0.739247,0.873973,0.767196,10984,6223
pretrain,10,1,26641,0.808684,0.741935,0.876712,0.762963,160,124
pretrain,10,6,26961,0.807327,0.739247,0.876712,0.761905,974,683
pretrain,10,11,27281,0.808684,0.736559,0.882192,0.765079,1869,1229
pretrain,10,16,27601,0.804613,0.728495,0.882192,0.762963,2717,1740
pretrain,10,21,27921,0.812754,0.747312,0.879452,0.771429,3590,2237
pretrain,10,26,28241,0.815468,0.774194,0.857534,0.778836,4388,2829
pretrain,10,31,28561,0.811398,0.787634,0.835616,0.786243,5225,3395
pretrain,10,36,28881,0.804613,0.811828,0.797260,0.789418,6139,4075
pretrain,10,41,29201,0.801900,0.817204,0.786301,0.790476,6805,4506
pretrain,10,47,29530,0.801900,0.825269,0.778082,0.792593,7568,4972
pretrain,11,1,29594,0.804613,0.827957,0.780822,0.789418,117,77
pretrain,11,6,29914,0.807327,0.830645,0.783562,0.785185,748,469
pretrain,11,11,30234,0.805970,0.814516,0.797260,0.787302,1409,897
pretrain,11,16,30554,0.811398,0.806452,0.816438,0.774603,2185,1349
pretrain,11,21,30874,0.815468,0.790323,0.841096,0.780952,3060,1921
pretrain,11,26,31194,0.826323,0.782258,0.871233,0.776720,3696,2389
pretrain,11,31,31514,0.819539,0.758065,0.882192,0.772487,4284,2837
pretrain,11,36,31834,0.819539,0.755376,0.884932,0.773545,4761,3189
pretrain,11,41,32154,0.820896,0.758065,0.884932,0.775661,5183,3557
pretrain,11,47,32483,0.822252,0.766129,0.879452,0.773545,5798,4005
pretrain,12,1,32547,0.823609,0.768817,0.879452,0.772487,81,77
pretrain,12,6,32867,0.826323,0.779570,0.873973,0.777778,527,513
pretrain,12,11,33187,0.826323,0.787634,0.865753,0.777778,932,857
pretrain,12,16,33507,0.820896,0.793011,0.849315,0.775661,1363,1205
