Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,6,384,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,11,704,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,16,1024,0.496608,0.000000,1.000000,0.494180,6,1
pretrain,1,21,1344,0.507463,0.997305,0.010929,0.504762,3694,2770
pretrain,1,26,1664,0.504749,1.000000,0.002732,0.506878,8737,8324
pretrain,1,31,1984,0.507463,0.991914,0.016393,0.512169,12915,12741
pretrain,1,36,2304,0.557666,0.938005,0.172131,0.558730,17207,15951
pretrain,1,41,2624,0.622795,0.700809,0.543716,0.637037,20524,18722
pretrain,1,47,2953,0.578019,0.226415,0.934426,0.559788,24463,21877
pretrain,2,1,3017,0.587517,0.239892,0.939891,0.568254,541,446
pretrain,2,6,3337,0.647218,0.552561,0.743169,0.653968,3282,2788
pretrain,2,11,3657,0.637720,0.784367,0.489071,0.663492,5656,5126
pretrain,2,16,3977,0.595658,0.900270,0.286885,0.614815,7848,7028
pretrain,2,21,4297,0.565807,0.908356,0.218579,0.579894,9842,8983
pretrain,2,26,4617,0.649932,0.738544,0.560109,0.675132,11783,11169
pretrain,2,31,4937,0.674355,0.576819,0.773224,0.676190,13895,13327
pretrain,2,36,5257,0.658073,0.485175,0.833333,0.653968,15859,15557
pretrain,2,41,5577,0.685210,0.595687,0.775956,0.679365,18440,17382
pretrain,2,47,5906,0.674355,0.646900,0.702186,0.702646,21029,19653
pretrain,3,1,5970,0.683853,0.652291,0.715847,0.698413,428,410
pretrain,3,6,6290,0.681140,0.660377,0.702186,0.700529,2450,2272
pretrain,3,11,6610,0.664858,0.757412,0.571038,0.693122,4673,4387
pretrain,3,16,6930,0.682497,0.722372,0.642077,0.710053,7127,6529
pretrain,3,21,7250,0.702849,0.654987,0.751366,0.718519,9538,8464
pretrain,3,26,7570,0.693351,0.757412,0.628415,0.729101,11780,10407
pretrain,3,31,7890,0.708277,0.770889,0.644809,0.738624,14137,12521
pretrain,3,36,8210,0.724559,0.706199,0.743169,0.757672,16879,15299
pretrain,3,41,8530,0.732700,0.830189,0.633880,0.753439,20297,18480
pretrain,3,47,8859,0.739484,0.743935,0.734973,0.780952,24359,22328
pretrain,4,1,8923,0.736771,0.743935,0.729508,0.789418,646,653
pretrain,4,6,9243,0.746269,0.832884,0.658470,0.765079,4336,4008
pretrain,4,11,9563,0.728630,0.787062,0.669399,0.773545,8023,7380
pretrain,4,16,9883,0.713704,0.544474,0.885246,0.747090,11772,11006
pretrain,4,21,10203,0.731343,0.684636,0.778689,0.786243,15035,14600
pretrain,4,26,10523,0.739484,0.881402,0.595628,0.761905,18694,18568
pretrain,4,31,10843,0.732700,0.692722,0.773224,0.783069,22332,22407
pretrain,4,36,11163,0.712347,0.530997,0.896175,0.730159,25557,25708
pretrain,4,41,11483,0.717775,0.628032,0.808743,0.791534,27988,28962
pretrain,4,47,11812,0.663501,0.973046,0.349727,0.674074,33268,34611
pretrain,5,1,11876,0.660787,0.973046,0.344262,0.673016,397,581
pretrain,5,6,12196,0.701493,0.954178,0.445355,0.720635,2826,4140
pretrain,5,11,12516,0.731343,0.625337,0.838798,0.801058,7667,9484
pretrain,5,16,12836,0.641791,0.296496,0.991803,0.668783,11602,14303
