Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,6,384,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,11,704,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,16,1024,0.506024,1.000000,0.002703,0.501111,11,8
pretrain,1,21,1344,0.504685,1.000000,0.000000,0.501111,3127,1643
pretrain,1,26,1664,0.506024,1.000000,0.002703,0.501111,9054,5691
pretrain,1,31,1984,0.504685,1.000000,0.000000,0.501111,16599,11075
pretrain,1,36,2304,0.504685,1.000000,0.000000,0.501111,24129,19053
pretrain,1,41,2624,0.504685,1.000000,0.000000,0.500000,29740,26175
pretrain,1,47,2988,0.504685,1.000000,0.000000,0.500000,36583,34761
pretrain,2,1,3052,0.504685,1.000000,0.000000,0.501111,999,1233
pretrain,2,6,3372,0.504685,1.000000,0.000000,0.501111,5946,7608
pretrain,2,11,3692,0.504685,1.000000,0.000000,0.501111,10838,14005
pretrain,2,16,4012,0.504685,1.000000,0.000000,0.501111,16122,19411
pretrain,2,21,4332,0.504685,1.000000,0.000000,0.501111,20645,25204
pretrain,2,26,4652,0.504685,1.000000,0.000000,0.501111,25283,30996
pretrain,2,31,4972,0.504685,1.000000,0.000000,0.501111,29935,36225
pretrain,2,36,5292,0.504685,1.000000,0.000000,0.501111,33949,40779
pretrain,2,41,5612,0.504685,1.000000,0.000000,0.501111,37736,45059
pretrain,2,47,5976,0.504685,1.000000,0.000000,0.501111,41389,49288
pretrain,3,1,6040,0.504685,1.000000,0.000000,0.501111,597,642
pretrain,3,6,6360,0.504685,1.000000,0.000000,0.501111,3485,3916
pretrain,3,11,6680,0.504685,1.000000,0.000000,0.501111,6006,6934
pretrain,3,16,7000,0.504685,1.000000,0.000000,0.501111,8128,9518
pretrain,3,21,7320,0.504685,1.000000,0.000000,0.501111,10051,11770
pretrain,3,26,7640,0.504685,1.000000,0.000000,0.501111,12007,13898
pretrain,3,31,7960,0.503347,0.997347,0.000000,0.501111,14118,16186
pretrain,3,36,8280,0.503347,0.997347,0.000000,0.501111,16005,18244
pretrain,3,41,8600,0.503347,0.997347,0.000000,0.501111,17759,20175
pretrain,3,47,8964,0.504685,1.000000,0.000000,0.501111,19740,22294
pretrain,4,1,9028,0.503347,0.997347,0.000000,0.501111,264,308
pretrain,4,6,9348,0.503347,0.997347,0.000000,0.501111,1555,1789
pretrain,4,11,9668,0.503347,0.997347,0.000000,0.501111,2882,3323
pretrain,4,16,9988,0.504685,1.000000,0.000000,0.501111,4262,4871
pretrain,4,21,10308,0.503347,0.997347,0.000000,0.501111,5802,6562
pretrain,4,26,10628,0.503347,0.997347,0.000000,0.501111,7685,8691
pretrain,4,31,10948,0.504685,0.997347,0.002703,0.501111,9839,11330
pretrain,4,36,11268,0.503347,0.997347,0.000000,0.500000,11937,13496
pretrain,4,41,11588,0.503347,0.997347,0.000000,0.501111,14249,15938
pretrain,4,47,11952,0.503347,0.997347,0.000000,0.500000,17120,18654
pretrain,5,1,12016,0.503347,0.997347,0.000000,0.501111,397,480
pretrain,5,6,12336,0.503347,0.997347,0.000000,0.501111,2743,2834
pretrain,5,11,12656,0.504685,1.000000,0.000000,0.501111,5414,5632
pretrain,5,16,12976,0.504685,1.000000,0.000000,0.501111,7974,8625
pretrain,5,21,13296,0.504685,1.000000,0.000000,0.501111,10243,11078
pretrain,5,26,13616,0.503347,0.997347,0.000000,0.500000,12384,13534
pretrain,5,31,13936,0.503347,0.997347,0.000000,0.500000,14399,15830
pretrain,5,36,14256,0.504685,1.000000,0.000000,0.500000,16445,17887
pretrain,5,41,14576,0.503347,0.997347,0.000000,0.501111,18441,20076
pretrain,5,47,14940,0.503347,0.997347,0.000000,0.498889,20891,22771
pretrain,6,1,15004,0.504685,1.000000,0.000000,0.500000,373,391
pretrain,6,6,15324,0.499331,0.986737,0.002703,0.494444,2388,2387
pretrain,6,11,15644,0.499331,0.976127,0.013514,0.490000,4216,4132
pretrain,6,16,15964,0.487282,0.946950,0.018919,0.496667,5851,5728
pretrain,6,21,16284,0.491299,0.960212,0.013514,0.494444,7309,7238
pretrain,6,26,16604,0.497992,0.978780,0.008108,0.495556,8632,8521
pretrain,6,31,16924,0.496653,0.981432,0.002703,0.498889,9972,10009
pretrain,6,36,17244,0.502008,0.994695,0.000000,0.492222,11459,11646
pretrain,6,41,17564,0.503347,0.997347,0.000000,0.498889,12984,13298
pretrain,6,47,17928,0.502008,0.992042,0.002703,0.500000,14850,15556
pretrain,7,1,17992,0.504685,0.994695,0.005405,0.497778,323,395
pretrain,7,6,18312,0.502008,0.992042,0.002703,0.497778,2023,2097
pretrain,7,11,18632,0.500669,0.992042,0.000000,0.500000,3731,4003
pretrain,7,16,18952,0.497992,0.986737,0.000000,0.493333,5660,6149
pretrain,7,21,19272,0.503347,0.989390,0.008108,0.494444,7798,8416
pretrain,7,26,19592,0.502008,0.992042,0.002703,0.494444,9913,10738
pretrain,7,31,19912,0.502008,0.992042,0.002703,0.493333,12084,13179
pretrain,7,36,20232,0.497992,0.984085,0.002703,0.496667,14229,15724
pretrain,7,41,20552,0.493976,0.962865,0.016216,0.496667,16381,18250
pretrain,7,47,20916,0.489960,0.920424,0.051351,0.491111,18884,20994
pretrain,8,1,20980,0.488621,0.907162,0.062162,0.495556,441,443
pretrain,8,6,21300,0.477912,0.915119,0.032432,0.501111,2518,2366
pretrain,8,11,21620,0.481928,0.933687,0.021622,0.496667,4732,4563
pretrain,8,16,21940,0.484605,0.856764,0.105405,0.480000,6704,6545
pretrain,8,21,22260,0.481928,0.819629,0.137838,0.492222,8720,8501
pretrain,8,26,22580,0.461847,0.753316,0.164865,0.490000,10741,10452
pretrain,8,31,22900,0.475234,0.745358,0.200000,0.483333,12624,12151
pretrain,8,36,23220,0.473896,0.732095,0.210811,0.498889,14437,13741
pretrain,8,41,23540,0.452477,0.803714,0.094595,0.496667,16191,15507
pretrain,8,47,23904,0.480589,0.915119,0.037838,0.497778,18400,17731
pretrain,9,1,23968,0.487282,0.933687,0.032432,0.493333,344,424
pretrain,9,6,24288,0.496653,0.962865,0.021622,0.498889,2194,2460
pretrain,9,11,24608,0.499331,0.984085,0.005405,0.500000,4102,4536
pretrain,9,16,24928,0.497992,0.986737,0.000000,0.498889,6318,6725
pretrain,9,21,25248,0.502008,0.994695,0.000000,0.496667,8792,9272
pretrain,9,26,25568,0.504685,1.000000,0.000000,0.501111,11382,12129
