Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,6,384,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,11,704,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,16,1024,0.504685,1.000000,0.000000,0.501111,2,20
pretrain,1,21,1344,0.504685,1.000000,0.000000,0.501111,7048,8236
pretrain,1,26,1664,0.504685,1.000000,0.000000,0.501111,18372,17171
pretrain,1,31,1984,0.504685,1.000000,0.000000,0.501111,26790,22438
pretrain,1,36,2304,0.504685,1.000000,0.000000,0.501111,33688,27474
pretrain,1,41,2624,0.504685,1.000000,0.000000,0.501111,37812,30667
pretrain,1,47,2988,0.476573,0.891247,0.054054,0.476667,41645,33723
pretrain,2,1,3052,0.468541,0.753316,0.178378,0.461111,647,507
pretrain,2,6,3372,0.495315,0.000000,1.000000,0.498889,3136,2594
pretrain,2,11,3692,0.495315,0.000000,1.000000,0.498889,5244,4501
pretrain,2,16,4012,0.495315,0.000000,1.000000,0.498889,6649,5976
pretrain,2,21,4332,0.495315,0.000000,1.000000,0.498889,7765,7235
pretrain,2,26,4652,0.495315,0.000000,1.000000,0.498889,8810,8351
pretrain,2,31,4972,0.495315,0.000000,1.000000,0.498889,9913,9539
pretrain,2,36,5292,0.495315,0.000000,1.000000,0.498889,10953,10821
pretrain,2,41,5612,0.495315,0.000000,1.000000,0.498889,11890,11978
pretrain,2,47,5976,0.495315,0.000000,1.000000,0.498889,12921,13242
pretrain,3,1,6040,0.495315,0.000000,1.000000,0.498889,185,194
pretrain,3,6,6360,0.495315,0.000000,1.000000,0.498889,1254,1061
pretrain,3,11,6680,0.495315,0.000000,1.000000,0.498889,2104,1778
pretrain,3,16,7000,0.495315,0.000000,1.000000,0.498889,2897,2518
pretrain,3,21,7320,0.495315,0.000000,1.000000,0.498889,3583,3137
pretrain,3,26,7640,0.495315,0.000000,1.000000,0.498889,4247,3664
pretrain,3,31,7960,0.495315,0.000000,1.000000,0.498889,4882,4059
pretrain,3,36,8280,0.495315,0.000000,1.000000,0.498889,5460,4471
pretrain,3,41,8600,0.495315,0.000000,1.000000,0.498889,6052,4876
pretrain,3,47,8964,0.495315,0.000000,1.000000,0.498889,6738,5441
pretrain,4,1,9028,0.495315,0.000000,1.000000,0.498889,113,78
pretrain,4,6,9348,0.495315,0.000000,1.000000,0.498889,653,456
pretrain,4,11,9668,0.495315,0.000000,1.000000,0.498889,1149,798
pretrain,4,16,9988,0.495315,0.000000,1.000000,0.498889,1615,1115
pretrain,4,21,10308,0.495315,0.000000,1.000000,0.498889,2065,1425
pretrain,4,26,10628,0.495315,0.000000,1.000000,0.498889,2476,1725
pretrain,4,31,10948,0.495315,0.000000,1.000000,0.498889,2939,2080
pretrain,4,36,11268,0.495315,0.000000,1.000000,0.498889,3528,2437
pretrain,4,41,11588,0.495315,0.000000,1.000000,0.498889,4144,2879
pretrain,4,47,11952,0.495315,0.000000,1.000000,0.498889,5024,3430
pretrain,5,1,12016,0.495315,0.000000,1.000000,0.498889,155,112
pretrain,5,6,12336,0.495315,0.000000,1.000000,0.498889,869,700
pretrain,5,11,12656,0.495315,0.000000,1.000000,0.498889,1573,1402
pretrain,5,16,12976,0.495315,0.000000,1.000000,0.498889,2577,2132
pretrain,5,21,13296,0.495315,0.000000,1.000000,0.498889,3811,2900
pretrain,5,26,13616,0.502008,0.013263,1.000000,0.502222,4990,3805
pretrain,5,31,13936,0.547523,0.116711,0.986486,0.551111,6372,4897
pretrain,5,36,14256,0.563588,0.151194,0.983784,0.564444,8214,6245
pretrain,5,41,14576,0.590361,0.204244,0.983784,0.584444,9872,7934
pretrain,5,47,14940,0.685408,0.440318,0.935135,0.676667,11903,10787
pretrain,6,1,15004,0.692102,0.482759,0.905405,0.683333,311,495
pretrain,6,6,15324,0.740295,0.819629,0.659459,0.743333,2147,3073
pretrain,6,11,15644,0.738956,0.639257,0.840541,0.717778,4192,5649
pretrain,6,16,15964,0.716198,0.557029,0.878378,0.705556,6356,8467
pretrain,6,21,16284,0.753681,0.724138,0.783784,0.725556,8720,11440
pretrain,6,26,16604,0.768407,0.771883,0.764865,0.742222,11163,14206
pretrain,6,31,16924,0.712182,0.522546,0.905405,0.708889,14671,17464
pretrain,6,36,17244,0.757697,0.713528,0.802703,0.740000,18109,20760
pretrain,6,41,17564,0.751004,0.920424,0.578378,0.711111,21702,24701
pretrain,6,47,17928,0.767068,0.859416,0.672973,0.741111,25761,29424
pretrain,7,1,17992,0.767068,0.809019,0.724324,0.745556,703,737
pretrain,7,6,18312,0.765730,0.761273,0.770270,0.741111,3567,4503
pretrain,7,11,18632,0.768407,0.774536,0.762162,0.747778,6189,7612
pretrain,7,16,18952,0.765730,0.827586,0.702703,0.740000,8585,10331
pretrain,7,21,19272,0.765730,0.769231,0.762162,0.743333,10927,12943
pretrain,7,26,19592,0.777778,0.832891,0.721622,0.734444,12996,15209
pretrain,7,31,19912,0.787149,0.872679,0.700000,0.736667,15096,17195
pretrain,7,36,20232,0.789826,0.787798,0.791892,0.740000,17379,19647
pretrain,7,41,20552,0.772423,0.641910,0.905405,0.725556,19384,22169
pretrain,7,47,20916,0.785810,0.904509,0.664865,0.734444,22098,25805
pretrain,8,1,20980,0.760375,0.957560,0.559459,0.712222,571,733
pretrain,8,6,21300,0.742972,0.962865,0.518919,0.701111,2519,3666
pretrain,8,11,21620,0.783133,0.761273,0.805405,0.746667,5058,7058
pretrain,8,16,21940,0.726908,0.546419,0.910811,0.707778,7050,9948
pretrain,8,21,22260,0.752343,0.610080,0.897297,0.724444,8172,11857
pretrain,8,26,22580,0.757697,0.692308,0.824324,0.736667,9671,13815
pretrain,8,31,22900,0.785810,0.795756,0.775676,0.731111,11250,15738
pretrain,8,36,23220,0.787149,0.864721,0.708108,0.734444,12885,17681
pretrain,8,41,23540,0.788487,0.883289,0.691892,0.724444,14476,19452
pretrain,8,47,23904,0.791165,0.840849,0.740541,0.732222,16438,21283
pretrain,9,1,23968,0.797858,0.848806,0.745946,0.738889,256,263
pretrain,9,6,24288,0.787149,0.803714,0.770270,0.738889,1676,1561
pretrain,9,11,24608,0.781794,0.718833,0.845946,0.738889,3129,3112
pretrain,9,16,24928,0.787149,0.708223,0.867568,0.737778,4406,4430
pretrain,9,21,25248,0.791165,0.737401,0.845946,0.741111,5627,5675
pretrain,9,26,25568,0.797858,0.801061,0.794595,0.754444,6847,7009
