Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,6,384,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,11,704,0.496608,0.000000,1.000000,0.493122,0,23282
pretrain,1,16,1024,0.496608,0.000000,1.000000,0.493122,13,43904
pretrain,1,21,1344,0.503392,1.000000,0.000000,0.506878,5921,63581
pretrain,1,26,1664,0.503392,1.000000,0.000000,0.506878,10853,82327
pretrain,1,31,1984,0.503392,1.000000,0.000000,0.506878,15767,97145
pretrain,1,36,2304,0.503392,1.000000,0.000000,0.506878,19244,108617
pretrain,1,41,2624,0.503392,1.000000,0.000000,0.506878,22652,118447
pretrain,1,47,2953,0.503392,1.000000,0.000000,0.506878,26181,127536
pretrain,2,1,3017,0.503392,1.000000,0.000000,0.506878,409,1288
pretrain,2,6,3337,0.503392,1.000000,0.000000,0.506878,1979,6212
pretrain,2,11,3657,0.503392,1.000000,0.000000,0.506878,2926,9614
pretrain,2,16,3977,0.503392,1.000000,0.000000,0.506878,3602,11946
pretrain,2,21,4297,0.503392,1.000000,0.000000,0.506878,4173,13495
pretrain,2,26,4617,0.503392,1.000000,0.000000,0.506878,4737,14623
pretrain,2,31,4937,0.503392,1.000000,0.000000,0.506878,5054,15488
pretrain,2,36,5257,0.503392,1.000000,0.000000,0.506878,5372,16112
pretrain,2,41,5577,0.503392,1.000000,0.000000,0.506878,5659,16571
pretrain,2,47,5906,0.503392,1.000000,0.000000,0.506878,5912,17104
pretrain,3,1,5970,0.503392,1.000000,0.000000,0.506878,30,97
pretrain,3,6,6290,0.503392,1.000000,0.000000,0.506878,173,479
pretrain,3,11,6610,0.503392,1.000000,0.000000,0.506878,313,754
pretrain,3,16,6930,0.503392,1.000000,0.000000,0.506878,445,1001
pretrain,3,21,7250,0.503392,1.000000,0.000000,0.506878,578,1219
pretrain,3,26,7570,0.504749,0.997305,0.005464,0.507937,676,1410
pretrain,3,31,7890,0.510176,0.997305,0.016393,0.512169,748,1560
pretrain,3,36,8210,0.503392,0.989218,0.010929,0.508995,834,1698
pretrain,3,41,8530,0.503392,1.000000,0.000000,0.506878,913,1817
pretrain,3,47,8859,0.503392,1.000000,0.000000,0.506878,1090,2031
pretrain,4,1,8923,0.503392,1.000000,0.000000,0.506878,39,64
pretrain,4,6,9243,0.503392,1.000000,0.000000,0.506878,303,328
pretrain,4,11,9563,0.503392,1.000000,0.000000,0.506878,565,636
pretrain,4,16,9883,0.503392,1.000000,0.000000,0.506878,914,1001
pretrain,4,21,10203,0.508820,1.000000,0.010929,0.507937,1245,1431
pretrain,4,26,10523,0.511533,1.000000,0.016393,0.511111,1675,1878
pretrain,4,31,10843,0.512890,1.000000,0.019126,0.511111,2151,2407
pretrain,4,36,11163,0.526459,0.994609,0.051913,0.519577,2582,3044
pretrain,4,41,11483,0.545455,0.983827,0.101093,0.544974,3085,3806
pretrain,4,47,11812,0.594301,0.935310,0.248634,0.611640,3713,4994
pretrain,5,1,11876,0.594301,0.932615,0.251366,0.613757,136,226
pretrain,5,6,12196,0.586160,0.962264,0.204918,0.591534,864,1336
pretrain,5,11,12516,0.571235,0.981132,0.155738,0.569312,1713,2655
pretrain,5,16,12836,0.672999,0.905660,0.437158,0.685714,2666,4338
