Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,6,384,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,11,704,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,16,1024,0.496608,0.000000,1.000000,0.494180,6,1
pretrain,1,21,1344,0.507463,0.997305,0.010929,0.508995,3739,2666
pretrain,1,26,1664,0.503392,1.000000,0.000000,0.506878,8920,8180
pretrain,1,31,1984,0.503392,0.997305,0.002732,0.507937,12983,12606
pretrain,1,36,2304,0.534600,0.970350,0.092896,0.531217,16795,16164
pretrain,1,41,2624,0.594301,0.840970,0.344262,0.591534,20153,19294
pretrain,1,47,2953,0.586160,0.296496,0.879781,0.575661,24135,22252
pretrain,2,1,3017,0.584803,0.274933,0.898907,0.583069,488,461
pretrain,2,6,3337,0.622795,0.385445,0.863388,0.631746,2906,2621
pretrain,2,11,3657,0.625509,0.822102,0.426230,0.647619,5476,4832
pretrain,2,16,3977,0.586160,0.897574,0.270492,0.587302,8089,7029
pretrain,2,21,4297,0.602442,0.859838,0.341530,0.619048,10245,9140
pretrain,2,26,4617,0.645862,0.716981,0.573770,0.669841,12132,11076
pretrain,2,31,4937,0.649932,0.447439,0.855191,0.644444,14049,13185
pretrain,2,36,5257,0.620081,0.353100,0.890710,0.613757,16323,15538
pretrain,2,41,5577,0.641791,0.412399,0.874317,0.638095,18506,17663
pretrain,2,47,5906,0.663501,0.482480,0.846995,0.657143,20862,19789
pretrain,3,1,5970,0.670285,0.498652,0.844262,0.663492,442,329
pretrain,3,6,6290,0.696065,0.619946,0.773224,0.695238,2885,2167
pretrain,3,11,6610,0.671642,0.789757,0.551913,0.700529,5304,4180
pretrain,3,16,6930,0.678426,0.787062,0.568306,0.702646,7743,6153
pretrain,3,21,7250,0.705563,0.654987,0.756831,0.720635,10353,8147
pretrain,3,26,7570,0.713704,0.679245,0.748634,0.726984,12628,10256
pretrain,3,31,7890,0.719132,0.633423,0.806011,0.738624,15103,12774
pretrain,3,36,8210,0.721845,0.681941,0.762295,0.753439,17952,15714
pretrain,3,41,8530,0.713704,0.884097,0.540984,0.750265,21532,19073
pretrain,3,47,8859,0.725916,0.681941,0.770492,0.793651,25858,23067
pretrain,4,1,8923,0.724559,0.684636,0.765027,0.787302,705,695
pretrain,4,6,9243,0.735414,0.792453,0.677596,0.776720,4028,4594
pretrain,4,11,9563,0.738128,0.846361,0.628415,0.772487,7200,8712
pretrain,4,16,9883,0.720488,0.576819,0.866120,0.764021,10737,12810
pretrain,4,21,10203,0.717775,0.592992,0.844262,0.771429,13521,16562
pretrain,4,26,10523,0.713704,0.932615,0.491803,0.735450,17426,21252
pretrain,4,31,10843,0.744912,0.827493,0.661202,0.772487,20544,25025
pretrain,4,36,11163,0.710991,0.520216,0.904372,0.728042,24448,30041
pretrain,4,41,11483,0.712347,0.506739,0.920765,0.722751,26423,33316
pretrain,4,47,11812,0.728630,0.905660,0.549180,0.747090,32048,40192
pretrain,5,1,11876,0.700136,0.956873,0.439891,0.716402,1043,1279
pretrain,5,6,12196,0.671642,0.983827,0.355191,0.677249,3884,5001
pretrain,5,11,12516,0.697422,0.959569,0.431694,0.712169,6275,7875
pretrain,5,16,12836,0.746269,0.762803,0.729508,0.789418,11128,12431
