Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,6,384,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,11,704,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,16,1024,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,21,1344,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,26,1664,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,31,1984,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,36,2304,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,41,2624,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,47,2953,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,2,1,3017,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,2,6,3337,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,2,11,3657,0.497965,0.000000,1.000000,0.489947,0,0
pretrain,2,16,3977,0.497965,0.000000,1.000000,0.488889,3,0
pretrain,2,21,4297,0.497965,0.000000,1.000000,0.488889,4,13
pretrain,2,26,4617,0.497965,0.000000,1.000000,0.488889,17,32
pretrain,2,31,4937,0.497965,0.000000,1.000000,0.488889,51,70
pretrain,2,36,5257,0.497965,0.000000,1.000000,0.489947,96,146
pretrain,2,41,5577,0.497965,0.000000,1.000000,0.489947,170,235
pretrain,2,47,5906,0.499322,0.002703,1.000000,0.489947,282,363
pretrain,3,1,5970,0.499322,0.002703,1.000000,0.491005,21,17
pretrain,3,6,6290,0.499322,0.002703,1.000000,0.489947,107,104
pretrain,3,11,6610,0.500678,0.005405,1.000000,0.489947,229,204
pretrain,3,16,6930,0.500678,0.008108,0.997275,0.494180,372,303
pretrain,3,21,7250,0.500678,0.005405,1.000000,0.492063,483,384
pretrain,3,26,7570,0.506106,0.018919,0.997275,0.497354,584,473
pretrain,3,31,7890,0.506106,0.029730,0.986376,0.503704,712,550
pretrain,3,36,8210,0.519674,0.054054,0.989101,0.502646,869,639
pretrain,3,41,8530,0.518318,0.048649,0.991826,0.502646,1097,719
pretrain,3,47,8859,0.511533,0.027027,1.000000,0.498413,1407,817
pretrain,4,1,8923,0.506106,0.016216,1.000000,0.497354,51,17
pretrain,4,6,9243,0.506106,0.016216,1.000000,0.497354,154,96
pretrain,4,11,9563,0.507463,0.021622,0.997275,0.498413,243,154
pretrain,4,16,9883,0.512890,0.045946,0.983651,0.504762,329,260
pretrain,4,21,10203,0.518318,0.064865,0.975477,0.516402,444,392
pretrain,4,26,10523,0.522388,0.094595,0.953678,0.525926,627,596
pretrain,4,31,10843,0.531886,0.132432,0.934605,0.549206,894,785
pretrain,4,36,11163,0.529172,0.137838,0.923706,0.553439,1064,956
pretrain,4,41,11483,0.560380,0.208108,0.915531,0.566138,1206,1203
pretrain,4,47,11812,0.575305,0.275676,0.877384,0.591534,1575,1549
pretrain,5,1,11876,0.584803,0.308108,0.863760,0.609524,67,55
pretrain,5,6,12196,0.606513,0.364865,0.850136,0.628571,261,300
pretrain,5,11,12516,0.637720,0.459459,0.817439,0.631746,477,586
pretrain,5,16,12836,0.626866,0.483784,0.771117,0.631746,717,831
pretrain,5,21,13156,0.635007,0.513514,0.757493,0.639153,1013,1110
pretrain,5,26,13476,0.662144,0.586486,0.738420,0.656085,1203,1383
pretrain,5,31,13796,0.651289,0.578378,0.724796,0.660317,1407,1603
pretrain,5,36,14116,0.637720,0.548649,0.727520,0.664550,1600,1807
pretrain,5,41,14436,0.651289,0.564865,0.738420,0.653968,1828,2018
pretrain,5,47,14765,0.660787,0.589189,0.732970,0.666667,2073,2301
pretrain,6,1,14829,0.658073,0.602703,0.713896,0.659259,48,47
pretrain,6,6,15149,0.660787,0.610811,0.711172,0.665608,237,282
pretrain,6,11,15469,0.670285,0.632432,0.708447,0.666667,472,550
pretrain,6,16,15789,0.671642,0.651351,0.692098,0.668783,761,973
pretrain,6,21,16109,0.677069,0.651351,0.702997,0.667725,1022,1431
pretrain,6,26,16429,0.672999,0.648649,0.697548,0.675132,1407,1871
pretrain,6,31,16749,0.667571,0.600000,0.735695,0.682540,1855,2224
pretrain,6,36,17069,0.677069,0.616216,0.738420,0.680423,2357,2699
pretrain,6,41,17389,0.685210,0.602703,0.768392,0.683598,3029,3087
pretrain,6,47,17718,0.671642,0.581081,0.762943,0.694180,3872,3591
pretrain,7,1,17782,0.678426,0.597297,0.760218,0.693122,119,96
pretrain,7,6,18102,0.679783,0.627027,0.732970,0.691005,669,648
pretrain,7,11,18422,0.689281,0.675676,0.702997,0.688889,1330,1226
pretrain,7,16,18742,0.683853,0.667568,0.700272,0.687831,2069,1810
pretrain,7,21,19062,0.700136,0.670270,0.730245,0.687831,2731,2338
pretrain,7,26,19382,0.696065,0.643243,0.749319,0.700529,3523,2933
pretrain,7,31,19702,0.701493,0.645946,0.757493,0.704762,4329,3615
pretrain,7,36,20022,0.715061,0.640541,0.790191,0.706878,5282,4415
pretrain,7,41,20342,0.720488,0.640541,0.801090,0.710053,6278,5278
pretrain,7,47,20671,0.713704,0.718919,0.708447,0.718519,7398,6360
pretrain,8,1,20735,0.713704,0.718919,0.708447,0.719577,153,160
pretrain,8,6,21055,0.724559,0.810811,0.637602,0.724868,979,1026
pretrain,8,11,21375,0.723202,0.864865,0.580381,0.725926,1831,2016
pretrain,8,16,21695,0.731343,0.897297,0.564033,0.719577,2709,2933
pretrain,8,21,22015,0.727273,0.900000,0.553134,0.726984,3708,3985
pretrain,8,26,22335,0.746269,0.864865,0.626703,0.743915,4973,5186
pretrain,8,31,22655,0.759837,0.821622,0.697548,0.749206,6227,6499
pretrain,8,36,22975,0.766621,0.781081,0.752044,0.758730,7492,7803
pretrain,8,41,23295,0.769335,0.781081,0.757493,0.759788,8748,9105
pretrain,8,47,23624,0.770692,0.797297,0.743869,0.759788,10331,10619
pretrain,9,1,23688,0.766621,0.800000,0.732970,0.762963,245,249
pretrain,9,6,24008,0.767978,0.862162,0.673025,0.756614,1521,1654
pretrain,9,11,24328,0.761194,0.889189,0.632153,0.753439,2699,3012
pretrain,9,16,24648,0.761194,0.875676,0.645777,0.758730,3862,4357
pretrain,9,21,24968,0.769335,0.854054,0.683924,0.760847,5146,5658
pretrain,9,26,25288,0.784261,0.802703,0.765668,0.772487,6472,7079
pretrain,9,31,25608,0.784261,0.764865,0.803815,0.772487,7604,8398
pretrain,9,36,25928,0.785617,0.813514,0.757493,0.777778,8857,9613
pretrain,9,41,26248,0.774763,0.864865,0.683924,0.767196,10241,10956
pretrain,9,47,26577,0.778833,0.821622,0.735695,0.782011,11465,12240
pretrain,10,1,26641,0.781547,0.816216,0.746594,0.777778,203,235
pretrain,10,6,26961,0.784261,0.756757,0.811989,0.775661,1293,1366
pretrain,10,11,27281,0.780190,0.721622,0.839237,0.775661,2196,2427
pretrain,10,16,27601,0.785617,0.740541,0.831063,0.774603,2919,3448
pretrain,10,21,27921,0.788331,0.786486,0.790191,0.784127,3725,4405
pretrain,10,26,28241,0.789688,0.818919,0.760218,0.784127,4425,5308
pretrain,10,31,28561,0.785617,0.832432,0.738420,0.786243,5116,6133
pretrain,10,36,28881,0.786974,0.827027,0.746594,0.778836,5701,6901
pretrain,10,41,29201,0.782904,0.794595,0.771117,0.788360,6254,7694
pretrain,10,47,29530,0.776119,0.743243,0.809264,0.795767,6921,8552
pretrain,11,1,29594,0.777476,0.737838,0.817439,0.790476,108,147
pretrain,11,6,29914,0.773406,0.710811,0.836512,0.787302,599,890
pretrain,11,11,30234,0.778833,0.729730,0.828338,0.785185,984,1577
pretrain,11,16,30554,0.780190,0.756757,0.803815,0.798942,1448,2193
pretrain,11,21,30874,0.782904,0.791892,0.773842,0.789418,1893,2802
pretrain,11,26,31194,0.788331,0.818919,0.757493,0.784127,2376,3392
pretrain,11,31,31514,0.791045,0.835135,0.746594,0.795767,2710,3908
pretrain,11,36,31834,0.793758,0.827027,0.760218,0.786243,3052,4349
pretrain,11,41,32154,0.792402,0.816216,0.768392,0.791534,3392,4808
pretrain,11,47,32483,0.789688,0.800000,0.779292,0.787302,3873,5384
pretrain,12,1,32547,0.788331,0.797297,0.779292,0.790476,87,109
pretrain,12,6,32867,0.793758,0.794595,0.792916,0.795767,479,555
pretrain,12,11,33187,0.791045,0.791892,0.790191,0.793651,785,939
