Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.497965,0.000000,1.000000,0.487831,0,0
pretrain,1,6,384,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,11,704,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,16,1024,0.497965,0.000000,1.000000,0.487831,55,13
pretrain,1,21,1344,0.531886,0.170270,0.896458,0.511111,3212,3978
pretrain,1,26,1664,0.554953,0.497297,0.613079,0.561905,9605,9093
pretrain,1,31,1984,0.588874,0.835135,0.340599,0.571429,14118,13541
pretrain,1,36,2304,0.550882,0.867568,0.231608,0.569312,17535,16962
pretrain,1,41,2624,0.557666,0.935135,0.177112,0.561905,20372,19430
pretrain,1,47,2953,0.554953,0.945946,0.160763,0.559788,23976,21752
pretrain,2,1,3017,0.548168,0.945946,0.147139,0.560847,814,373
pretrain,2,6,3337,0.544098,0.962162,0.122616,0.554497,4037,2386
pretrain,2,11,3657,0.552239,0.962162,0.138965,0.550265,6388,4271
pretrain,2,16,3977,0.552239,0.964865,0.136240,0.561905,8652,6339
pretrain,2,21,4297,0.542741,0.975676,0.106267,0.550265,10934,8137
pretrain,2,26,4617,0.531886,0.981081,0.079019,0.540741,13241,9799
pretrain,2,31,4937,0.527815,0.986486,0.065395,0.540741,15420,11337
pretrain,2,36,5257,0.518318,0.991892,0.040872,0.529101,17591,13072
pretrain,2,41,5577,0.516961,0.994595,0.035422,0.525926,19919,14656
pretrain,2,47,5906,0.522388,0.986486,0.054496,0.536508,22826,16087
pretrain,3,1,5970,0.521031,0.986486,0.051771,0.536508,513,253
pretrain,3,6,6290,0.523745,0.983784,0.059946,0.543915,3300,1549
pretrain,3,11,6610,0.530529,0.983784,0.073569,0.549206,6607,3092
pretrain,3,16,6930,0.533243,0.983784,0.079019,0.551323,9949,4783
pretrain,3,21,7250,0.535957,0.981081,0.087193,0.551323,13661,6317
pretrain,3,26,7570,0.553596,0.981081,0.122616,0.554497,17528,7750
pretrain,3,31,7890,0.550882,0.978378,0.119891,0.559788,21358,9443
pretrain,3,36,8210,0.584803,0.972973,0.193460,0.568254,25902,11381
pretrain,3,41,8530,0.613297,0.935135,0.288828,0.604233,31445,13701
pretrain,3,47,8859,0.685210,0.859459,0.509537,0.663492,38957,16994
pretrain,4,1,8923,0.701493,0.835135,0.566757,0.679365,1516,681
pretrain,4,6,9243,0.705563,0.683784,0.727520,0.700529,8248,3644
pretrain,4,11,9563,0.705563,0.605405,0.806540,0.713228,15006,6405
pretrain,4,16,9883,0.686567,0.516216,0.858311,0.706878,21907,9233
pretrain,4,21,10203,0.706920,0.554054,0.861035,0.716402,29471,12598
pretrain,4,26,10523,0.739484,0.691892,0.787466,0.719577,38075,16471
pretrain,4,31,10843,0.740841,0.821622,0.659401,0.726984,47462,20804
pretrain,4,36,11163,0.757123,0.786486,0.727520,0.743915,57305,25382
pretrain,4,41,11483,0.761194,0.748649,0.773842,0.747090,67200,29981
pretrain,4,47,11812,0.759837,0.851351,0.667575,0.743915,79595,36050
pretrain,5,1,11876,0.770692,0.843243,0.697548,0.748148,2221,1109
pretrain,5,6,12196,0.769335,0.843243,0.694823,0.750265,12971,6726
pretrain,5,11,12516,0.766621,0.775676,0.757493,0.761905,24792,12406
pretrain,5,16,12836,0.774763,0.748649,0.801090,0.766138,35771,18061
pretrain,5,21,13156,0.777476,0.802703,0.752044,0.770370,46756,23639
pretrain,5,26,13476,0.762551,0.848649,0.675749,0.755556,56718,28792
pretrain,5,31,13796,0.773406,0.848649,0.697548,0.764021,65933,33768
pretrain,5,36,14116,0.774763,0.805405,0.743869,0.779894,74566,38441
pretrain,5,41,14436,0.777476,0.770270,0.784741,0.777778,83520,43082
pretrain,5,47,14765,0.769335,0.805405,0.732970,0.787302,93686,48207
pretrain,6,1,14829,0.770692,0.821622,0.719346,0.789418,1552,764
pretrain,6,6,15149,0.773406,0.794595,0.752044,0.786243,9417,4623
pretrain,6,11,15469,0.769335,0.705405,0.833787,0.784127,18719,9011
pretrain,6,16,15789,0.772049,0.737838,0.806540,0.786243,25727,12705
pretrain,6,21,16109,0.774763,0.805405,0.743869,0.782011,32265,16138
pretrain,6,26,16429,0.772049,0.805405,0.738420,0.791534,37428,19063
pretrain,6,31,16749,0.774763,0.808108,0.741144,0.786243,42516,21985
pretrain,6,36,17069,0.781547,0.797297,0.765668,0.790476,47623,24745
pretrain,6,41,17389,0.784261,0.789189,0.779292,0.789418,52335,27255
pretrain,6,47,17718,0.789688,0.789189,0.790191,0.790476,57907,30132
pretrain,7,1,17782,0.782904,0.789189,0.776567,0.788360,992,528
pretrain,7,6,18102,0.781547,0.859459,0.702997,0.784127,6842,3266
pretrain,7,11,18422,0.780190,0.872973,0.686649,0.777778,11274,5674
pretrain,7,16,18742,0.774763,0.851351,0.697548,0.782011,15453,8136
pretrain,7,21,19062,0.786974,0.786486,0.787466,0.790476,21428,11265
pretrain,7,26,19382,0.784261,0.675676,0.893733,0.789418,27359,14504
pretrain,7,31,19702,0.776119,0.640541,0.912807,0.788360,30603,16871
pretrain,7,36,20022,0.788331,0.686486,0.891008,0.792593,34056,19249
pretrain,7,41,20342,0.786974,0.737838,0.836512,0.790476,38554,21960
pretrain,7,47,20671,0.777476,0.851351,0.702997,0.787302,46513,26420
pretrain,8,1,20735,0.770692,0.872973,0.667575,0.785185,1286,772
pretrain,8,6,21055,0.748982,0.918919,0.577657,0.771429,6814,4365
pretrain,8,11,21375,0.754410,0.924324,0.583106,0.770370,11099,7354
pretrain,8,16,21695,0.765265,0.905405,0.623978,0.776720,15922,10357
pretrain,8,21,22015,0.786974,0.843243,0.730245,0.789418,22037,13883
pretrain,8,26,22335,0.788331,0.778378,0.798365,0.795767,29739,18186
pretrain,8,31,22655,0.795115,0.756757,0.833787,0.805291,36685,22413
pretrain,8,36,22975,0.804613,0.754054,0.855586,0.801058,44068,26605
pretrain,8,41,23295,0.811398,0.775676,0.847411,0.793651,51892,30918
pretrain,8,47,23624,0.800543,0.789189,0.811989,0.796825,63092,36495
pretrain,9,1,23688,0.800543,0.789189,0.811989,0.788360,1756,944
pretrain,9,6,24008,0.788331,0.808108,0.768392,0.780952,10104,5601
pretrain,9,11,24328,0.786974,0.808108,0.765668,0.783069,17047,9582
pretrain,9,16,24648,0.786974,0.827027,0.746594,0.786243,23767,13276
pretrain,9,21,24968,0.781547,0.827027,0.735695,0.788360,29965,16646
pretrain,9,26,25288,0.778833,0.824324,0.732970,0.783069,36228,19825
pretrain,9,31,25608,0.788331,0.824324,0.752044,0.786243,42335,22886
pretrain,9,36,25928,0.792402,0.821622,0.762943,0.789418,49073,26010
pretrain,9,41,26248,0.788331,0.829730,0.746594,0.784127,55899,29040
pretrain,9,47,26577,0.786974,0.810811,0.762943,0.791534,64008,32753
pretrain,10,1,26641,0.792402,0.808108,0.776567,0.795767,1303,665
pretrain,10,6,26961,0.792402,0.791892,0.792916,0.793651,7608,3638
pretrain,10,11,27281,0.792402,0.791892,0.792916,0.793651,13912,6504
pretrain,10,16,27601,0.803256,0.802703,0.803815,0.791534,19895,9359
pretrain,10,21,27921,0.800543,0.805405,0.795640,0.789418,26343,12079
pretrain,10,26,28241,0.803256,0.813514,0.792916,0.787302,32987,14764
pretrain,10,31,28561,0.785617,0.805405,0.765668,0.792593,39293,17286
pretrain,10,36,28881,0.793758,0.816216,0.771117,0.790476,45276,19744
pretrain,10,41,29201,0.789688,0.810811,0.768392,0.800000,50882,22378
pretrain,10,47,29530,0.792402,0.808108,0.776567,0.788360,58043,25494
pretrain,11,1,29594,0.793758,0.802703,0.784741,0.792593,1113,478
pretrain,11,6,29914,0.791045,0.791892,0.790191,0.785185,6888,3044
pretrain,11,11,30234,0.803256,0.816216,0.790191,0.785185,11909,5268
pretrain,11,16,30554,0.804613,0.816216,0.792916,0.794709,16874,7453
pretrain,11,21,30874,0.811398,0.821622,0.801090,0.783069,21632,9427
pretrain,11,26,31194,0.796472,0.802703,0.790191,0.785185,26542,11337
pretrain,11,31,31514,0.797829,0.786486,0.809264,0.793651,31017,13107
pretrain,11,36,31834,0.801900,0.786486,0.817439,0.796825,35214,14822
pretrain,11,41,32154,0.805970,0.805405,0.806540,0.804233,39734,16698
pretrain,11,47,32483,0.801900,0.802703,0.801090,0.797884,45344,18987
pretrain,12,1,32547,0.797829,0.797297,0.798365,0.796825,774,368
pretrain,12,6,32867,0.799186,0.802703,0.795640,0.794709,5264,2186
pretrain,12,11,33187,0.799186,0.791892,0.806540,0.806349,9670,4061
pretrain,12,16,33507,0.792402,0.786486,0.798365,0.796825,13875,5840
pretrain,12,21,33827,0.791045,0.797297,0.784741,0.798942,17957,7542
pretrain,12,26,34147,0.792402,0.791892,0.792916,0.805291,21954,9256
pretrain,12,31,34467,0.789688,0.791892,0.787466,0.800000,25758,10955
pretrain,12,36,34787,0.788331,0.786486,0.790191,0.803175,29177,12453
pretrain,12,41,35107,0.788331,0.789189,0.787466,0.800000,32923,14033
pretrain,12,47,35436,0.796472,0.805405,0.787466,0.801058,37419,15948
pretrain,13,1,35500,0.791045,0.808108,0.773842,0.803175,686,325
pretrain,13,6,35820,0.791045,0.813514,0.768392,0.801058,4115,1904
pretrain,13,11,36140,0.801900,0.810811,0.792916,0.797884,7599,3464
pretrain,13,16,36460,0.793758,0.802703,0.784741,0.796825,10505,4819
pretrain,13,21,36780,0.788331,0.786486,0.790191,0.804233,13620,6103
pretrain,13,26,37100,0.791045,0.791892,0.790191,0.806349,16785,7379
pretrain,13,31,37420,0.800543,0.805405,0.795640,0.806349,19365,8566
pretrain,13,36,37740,0.797829,0.805405,0.790191,0.804233,21935,9656
pretrain,13,41,38060,0.797829,0.808108,0.787466,0.801058,24263,10723
pretrain,13,47,38389,0.801900,0.805405,0.798365,0.806349,27288,12058
pretrain,14,1,38453,0.810041,0.808108,0.811989,0.802116,526,267
pretrain,14,6,38773,0.803256,0.789189,0.817439,0.798942,3291,1411
pretrain,14,11,39093,0.801900,0.781081,0.822888,0.803175,5433,2400
pretrain,14,16,39413,0.799186,0.783784,0.814714,0.806349,7427,3350
pretrain,14,21,39733,0.812754,0.797297,0.828338,0.804233,9463,4263
pretrain,14,26,40053,0.811398,0.791892,0.831063,0.805291,11415,5153
pretrain,14,31,40373,0.808684,0.794595,0.822888,0.805291,13307,6025
pretrain,14,36,40693,0.808684,0.791892,0.825613,0.801058,15217,6859
