Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.489824,0.913978,0.057534,0.489947,0,0
pretrain,1,6,384,0.489824,0.935484,0.035616,0.493122,0,0
pretrain,1,11,704,0.487110,0.927419,0.038356,0.489947,0,0
pretrain,1,16,1024,0.487110,0.927419,0.038356,0.492063,0,0
pretrain,1,21,1344,0.492537,0.940860,0.035616,0.487831,0,0
pretrain,1,26,1664,0.489824,0.948925,0.021918,0.488889,0,0
pretrain,1,31,1984,0.496608,0.948925,0.035616,0.491005,0,0
pretrain,1,36,2304,0.493894,0.948925,0.030137,0.492063,0,15
pretrain,1,41,2624,0.491180,0.951613,0.021918,0.494180,76,228
pretrain,1,47,2953,0.503392,0.989247,0.008219,0.498413,620,1226
pretrain,2,1,3017,0.507463,0.997312,0.008219,0.497354,137,193
pretrain,2,6,3337,0.506106,1.000000,0.002740,0.499471,1010,1125
pretrain,2,11,3657,0.504749,1.000000,0.000000,0.499471,2040,1977
pretrain,2,16,3977,0.504749,1.000000,0.000000,0.499471,2931,3198
pretrain,2,21,4297,0.504749,1.000000,0.000000,0.499471,3486,4259
pretrain,2,26,4617,0.504749,1.000000,0.000000,0.499471,3987,4936
pretrain,2,31,4937,0.504749,1.000000,0.000000,0.499471,4498,5458
pretrain,2,36,5257,0.504749,1.000000,0.000000,0.499471,5094,5940
pretrain,2,41,5577,0.506106,1.000000,0.002740,0.499471,5637,6363
pretrain,2,47,5906,0.510176,1.000000,0.010959,0.499471,6181,6777
pretrain,3,1,5970,0.510176,1.000000,0.010959,0.502646,79,63
pretrain,3,6,6290,0.512890,1.000000,0.016438,0.505820,504,447
pretrain,3,11,6610,0.522388,1.000000,0.035616,0.506878,881,781
pretrain,3,16,6930,0.522388,1.000000,0.035616,0.506878,1317,1118
pretrain,3,21,7250,0.530529,0.997312,0.054795,0.506878,1819,1512
pretrain,3,26,7570,0.537313,0.991935,0.073973,0.512169,2422,1912
pretrain,3,31,7890,0.546811,0.981183,0.104110,0.528042,3352,2355
pretrain,3,36,8210,0.559023,0.962366,0.147945,0.542857,4164,2789
pretrain,3,41,8530,0.580733,0.932796,0.221918,0.567196,4745,3236
pretrain,3,47,8859,0.624152,0.868280,0.375342,0.593651,5609,3843
pretrain,4,1,8923,0.629579,0.868280,0.386301,0.601058,174,120
pretrain,4,6,9243,0.656716,0.822581,0.487671,0.616931,956,732
pretrain,4,11,9563,0.659430,0.819892,0.495890,0.627513,1699,1605
pretrain,4,16,9883,0.683853,0.809140,0.556164,0.632804,2540,2506
pretrain,4,21,10203,0.686567,0.790323,0.580822,0.643386,3375,3458
pretrain,4,26,10523,0.693351,0.793011,0.591781,0.640212,4292,4460
pretrain,4,31,10843,0.686567,0.795699,0.575342,0.642328,5331,5410
pretrain,4,36,11163,0.683853,0.806452,0.558904,0.643386,6306,6380
pretrain,4,41,11483,0.697422,0.790323,0.602740,0.655026,7335,7236
pretrain,4,47,11812,0.697422,0.795699,0.597260,0.648677,8583,8243
pretrain,5,1,11876,0.700136,0.801075,0.597260,0.658201,178,151
pretrain,5,6,12196,0.686567,0.836022,0.534247,0.648677,1291,1053
pretrain,5,11,12516,0.694708,0.849462,0.536986,0.647619,2725,2029
pretrain,5,16,12836,0.698779,0.841398,0.553425,0.653968,4083,3201
pretrain,5,21,13156,0.713704,0.838710,0.586301,0.679365,5602,4408
pretrain,5,26,13476,0.716418,0.887097,0.542466,0.665608,7119,5720
pretrain,5,31,13796,0.740841,0.846774,0.632877,0.698413,8975,7158
pretrain,5,36,14116,0.751696,0.793011,0.709589,0.739683,10787,8712
pretrain,5,41,14436,0.735414,0.900538,0.567123,0.688889,12767,10761
pretrain,5,47,14765,0.761194,0.900538,0.619178,0.705820,15292,13296
pretrain,6,1,14829,0.765265,0.889785,0.638356,0.721693,425,455
pretrain,6,6,15149,0.788331,0.814516,0.761644,0.752381,2610,2775
pretrain,6,11,15469,0.791045,0.822581,0.758904,0.753439,4767,4973
pretrain,6,16,15789,0.746269,0.935484,0.553425,0.688889,6916,7430
pretrain,6,21,16109,0.765265,0.913978,0.613699,0.699471,8805,9747
pretrain,6,26,16429,0.784261,0.653226,0.917808,0.717460,11318,12553
pretrain,6,31,16749,0.758480,0.577957,0.942466,0.699471,13183,14875
pretrain,6,36,17069,0.795115,0.720430,0.871233,0.737566,15379,17489
pretrain,6,41,17389,0.791045,0.860215,0.720548,0.749206,17641,20519
pretrain,6,47,17718,0.786974,0.822581,0.750685,0.755556,19335,23161
pretrain,7,1,17782,0.789688,0.817204,0.761644,0.768254,275,423
pretrain,7,6,18102,0.791045,0.784946,0.797260,0.767196,1715,2429
pretrain,7,11,18422,0.795115,0.787634,0.802740,0.760847,2997,4106
pretrain,7,16,18742,0.786974,0.806452,0.767123,0.767196,4336,5775
pretrain,7,21,19062,0.801900,0.844086,0.758904,0.760847,5803,7621
pretrain,7,26,19382,0.799186,0.844086,0.753425,0.750265,7074,9174
pretrain,7,31,19702,0.814111,0.819892,0.808219,0.762963,8304,10523
pretrain,7,36,20022,0.816825,0.790323,0.843836,0.759788,9660,11818
pretrain,7,41,20342,0.810041,0.768817,0.852055,0.749206,10991,13035
pretrain,7,47,20671,0.805970,0.752688,0.860274,0.743915,12382,14331
pretrain,8,1,20735,0.803256,0.741935,0.865753,0.743915,248,263
pretrain,8,6,21055,0.799186,0.731183,0.868493,0.741799,1413,1358
pretrain,8,11,21375,0.819539,0.784946,0.854795,0.761905,2736,2427
pretrain,8,16,21695,0.823609,0.806452,0.841096,0.771429,3923,3458
pretrain,8,21,22015,0.829037,0.844086,0.813699,0.771429,5119,4539
pretrain,8,26,22335,0.829037,0.849462,0.808219,0.772487,6077,5512
pretrain,8,31,22655,0.815468,0.811828,0.819178,0.776720,7166,6577
pretrain,8,36,22975,0.812754,0.787634,0.838356,0.774603,8249,7662
pretrain,8,41,23295,0.807327,0.766129,0.849315,0.770370,9049,8440
pretrain,8,47,23624,0.811398,0.787634,0.835616,0.776720,10193,9417
pretrain,9,1,23688,0.810041,0.795699,0.824658,0.780952,226,194
pretrain,9,6,24008,0.812754,0.827957,0.797260,0.769312,1230,1086
pretrain,9,11,24328,0.816825,0.860215,0.772603,0.767196,2326,2065
pretrain,9,16,24648,0.812754,0.876344,0.747945,0.765079,3201,2902
pretrain,9,21,24968,0.811398,0.873656,0.747945,0.765079,3841,3525
pretrain,9,26,25288,0.812754,0.862903,0.761644,0.769312,4525,4346
pretrain,9,31,25608,0.811398,0.836022,0.786301,0.770370,5316,5250
pretrain,9,36,25928,0.808684,0.806452,0.810959,0.773545,6107,6193
pretrain,9,41,26248,0.804613,0.779570,0.830137,0.769312,6746,6985
pretrain,9,47,26577,0.804613,0.766129,0.843836,0.762963,7362,7727
pretrain,10,1,26641,0.810041,0.766129,0.854795,0.762963,146,120
pretrain,10,6,26961,0.807327,0.755376,0.860274,0.767196,692,835
pretrain,10,11,27281,0.808684,0.750000,0.868493,0.767196,1226,1411
pretrain,10,16,27601,0.807327,0.750000,0.865753,0.768254,1648,1908
pretrain,10,21,27921,0.808684,0.752688,0.865753,0.766138,2100,2418
pretrain,10,26,28241,0.804613,0.750000,0.860274,0.767196,2601,2973
pretrain,10,31,28561,0.810041,0.774194,0.846575,0.770370,3217,3637
pretrain,10,36,28881,0.812754,0.806452,0.819178,0.771429,3955,4464
pretrain,10,41,29201,0.814111,0.830645,0.797260,0.776720,4564,5123
pretrain,10,47,29530,0.815468,0.860215,0.769863,0.782011,5310,5837
pretrain,11,1,29594,0.815468,0.860215,0.769863,0.777778,136,102
pretrain,11,6,29914,0.810041,0.865591,0.753425,0.777778,735,648
pretrain,11,11,30234,0.814111,0.862903,0.764384,0.777778,1294,1123
pretrain,11,16,30554,0.816825,0.857527,0.775342,0.780952,1807,1594
pretrain,11,21,30874,0.815468,0.838710,0.791781,0.784127,2365,2107
pretrain,11,26,31194,0.812754,0.817204,0.808219,0.778836,2986,2671
pretrain,11,31,31514,0.810041,0.795699,0.824658,0.771429,3578,3215
pretrain,11,36,31834,0.812754,0.776882,0.849315,0.780952,4128,3681
pretrain,11,41,32154,0.812754,0.774194,0.852055,0.778836,4549,4073
pretrain,11,47,32483,0.810041,0.774194,0.846575,0.780952,5056,4612
pretrain,12,1,32547,0.810041,0.776882,0.843836,0.784127,63,88
pretrain,12,6,32867,0.812754,0.779570,0.846575,0.785185,387,478
pretrain,12,11,33187,0.810041,0.771505,0.849315,0.784127,802,891
pretrain,12,16,33507,0.807327,0.768817,0.846575,0.777778,1343,1299
