Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.518072,0.984085,0.043243,0.516667,0,0
pretrain,1,6,384,0.516734,0.986737,0.037838,0.513333,0,0
pretrain,1,11,704,0.520750,0.984085,0.048649,0.512222,0,0
pretrain,1,16,1024,0.516734,0.981432,0.043243,0.515556,5,0
pretrain,1,21,1344,0.530120,0.965517,0.086486,0.534444,1300,0
pretrain,1,26,1664,0.575636,0.917772,0.227027,0.580000,4521,0
pretrain,1,31,1984,0.639893,0.639257,0.640541,0.626667,8932,0
pretrain,1,36,2304,0.630522,0.564987,0.697297,0.612222,13041,3
pretrain,1,41,2624,0.642570,0.636605,0.648649,0.641111,16478,125
pretrain,1,47,2988,0.645248,0.620690,0.670270,0.642222,20618,505
pretrain,2,1,3052,0.643909,0.612732,0.675676,0.646667,696,81
pretrain,2,6,3372,0.641232,0.615385,0.667568,0.641111,4507,520
pretrain,2,11,3692,0.637216,0.522546,0.754054,0.636667,7628,1064
pretrain,2,16,4012,0.613119,0.344828,0.886486,0.604444,11226,1813
pretrain,2,21,4332,0.618474,0.381963,0.859459,0.608889,14091,2698
pretrain,2,26,4652,0.627845,0.440318,0.818919,0.634444,16531,3552
pretrain,2,31,4972,0.645248,0.458886,0.835135,0.637778,18882,4444
pretrain,2,36,5292,0.643909,0.472149,0.818919,0.643333,21206,5220
pretrain,2,41,5612,0.641232,0.429708,0.856757,0.633333,23501,5989
pretrain,2,47,5976,0.649264,0.469496,0.832432,0.651111,25669,6847
pretrain,3,1,6040,0.650602,0.474801,0.829730,0.643333,331,144
pretrain,3,6,6360,0.650602,0.503979,0.800000,0.660000,2102,944
pretrain,3,11,6680,0.672021,0.591512,0.754054,0.662222,4128,1704
pretrain,3,16,7000,0.680054,0.652520,0.708108,0.672222,6754,2517
pretrain,3,21,7320,0.697456,0.697613,0.697297,0.673333,9576,3416
pretrain,3,26,7640,0.697456,0.721485,0.672973,0.694444,12046,4422
pretrain,3,31,7960,0.696118,0.684350,0.708108,0.694444,14460,5464
pretrain,3,36,8280,0.705489,0.655172,0.756757,0.692222,17434,6402
pretrain,3,41,8600,0.700134,0.588859,0.813514,0.682222,20052,7430
pretrain,3,47,8964,0.716198,0.668435,0.764865,0.707778,23717,8880
pretrain,4,1,9028,0.726908,0.692308,0.762162,0.715556,662,241
pretrain,4,6,9348,0.740295,0.745358,0.735135,0.731111,3600,1716
pretrain,4,11,9668,0.736278,0.689655,0.783784,0.736667,6831,3458
pretrain,4,16,9988,0.755020,0.806366,0.702703,0.732222,10488,5457
pretrain,4,21,10308,0.753681,0.835544,0.670270,0.733333,13720,7438
pretrain,4,26,10628,0.738956,0.578249,0.902703,0.722222,17410,9894
pretrain,4,31,10948,0.714859,0.506631,0.927027,0.698889,20865,12208
pretrain,4,36,11268,0.734940,0.917772,0.548649,0.735556,26386,15303
pretrain,4,41,11588,0.698795,0.944297,0.448649,0.706667,30480,17559
pretrain,4,47,11952,0.756359,0.816976,0.694595,0.745556,35752,20545
pretrain,5,1,12016,0.764391,0.771883,0.756757,0.742222,945,656
pretrain,5,6,12336,0.732262,0.583554,0.883784,0.717778,5682,3232
pretrain,5,11,12656,0.733601,0.580902,0.889189,0.723333,8775,5133
pretrain,5,16,12976,0.757697,0.708223,0.808108,0.744444,12747,7389
pretrain,5,21,13296,0.760375,0.877984,0.640541,0.744444,16946,10015
pretrain,5,26,13616,0.741633,0.899204,0.581081,0.728889,19768,11828
pretrain,5,31,13936,0.751004,0.888594,0.610811,0.740000,22106,13370
pretrain,5,36,14256,0.771084,0.830239,0.710811,0.738889,24924,15362
pretrain,5,41,14576,0.771084,0.700265,0.843243,0.752222,28023,17947
pretrain,5,47,14940,0.771084,0.702918,0.840541,0.747778,30422,19832
pretrain,6,1,15004,0.772423,0.716180,0.829730,0.747778,394,295
pretrain,6,6,15324,0.773762,0.771883,0.775676,0.747778,2603,1836
pretrain,6,11,15644,0.777778,0.824934,0.729730,0.748889,4501,3493
pretrain,6,16,15964,0.779116,0.838196,0.718919,0.750000,6374,5198
pretrain,6,21,16284,0.779116,0.806366,0.751351,0.744444,8542,6722
pretrain,6,26,16604,0.780455,0.753316,0.808108,0.745556,10382,8234
pretrain,6,31,16924,0.781794,0.740053,0.824324,0.747778,11995,9456
pretrain,6,36,17244,0.775100,0.758621,0.791892,0.745556,13505,10554
pretrain,6,41,17564,0.781794,0.782493,0.781081,0.746667,15164,11598
pretrain,6,47,17928,0.783133,0.806366,0.759459,0.744444,17025,12847
pretrain,7,1,17992,0.784471,0.811671,0.756757,0.743333,256,225
pretrain,7,6,18312,0.788487,0.816976,0.759459,0.743333,1727,1304
pretrain,7,11,18632,0.788487,0.782493,0.794595,0.742222,3229,2519
pretrain,7,16,18952,0.779116,0.758621,0.800000,0.738889,4632,3828
pretrain,7,21,19272,0.777778,0.771883,0.783784,0.742222,5751,5075
pretrain,7,26,19592,0.788487,0.801061,0.775676,0.743333,6956,6156
pretrain,7,31,19912,0.780455,0.827586,0.732432,0.747778,8457,7337
pretrain,7,36,20232,0.775100,0.846154,0.702703,0.746667,10037,8361
pretrain,7,41,20552,0.777778,0.846154,0.708108,0.748889,11355,9230
pretrain,7,47,20916,0.792503,0.830239,0.754054,0.742222,12951,10330
pretrain,8,1,20980,0.788487,0.814324,0.762162,0.743333,271,204
