Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,6,384,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,11,704,0.497965,0.000000,1.000000,0.488889,0,0
pretrain,1,16,1024,0.497965,0.000000,1.000000,0.488889,17,0
pretrain,1,21,1344,0.496608,0.000000,0.997275,0.488889,2309,0
pretrain,1,26,1664,0.518318,0.075676,0.964578,0.503704,7830,0
pretrain,1,31,1984,0.504749,0.021622,0.991826,0.495238,12507,0
pretrain,1,36,2304,0.502035,0.016216,0.991826,0.494180,16242,0
pretrain,1,41,2624,0.506106,0.051351,0.964578,0.496296,19516,44
pretrain,1,47,2953,0.534600,0.208108,0.863760,0.504762,23101,372
pretrain,2,1,3017,0.529172,0.191892,0.869210,0.500529,593,84
pretrain,2,6,3337,0.576662,0.464865,0.689373,0.566138,3164,489
pretrain,2,11,3657,0.607870,0.894595,0.318801,0.619048,5478,882
pretrain,2,16,3977,0.613297,0.916216,0.307902,0.615873,7753,1212
pretrain,2,21,4297,0.605156,0.940541,0.267030,0.588360,9695,1514
pretrain,2,26,4617,0.571235,0.970270,0.168937,0.569312,11089,1772
pretrain,2,31,4937,0.559023,0.981081,0.133515,0.560847,12422,2024
pretrain,2,36,5257,0.542741,0.983784,0.098093,0.547090,13868,2302
pretrain,2,41,5577,0.522388,0.983784,0.057221,0.541799,15430,2588
pretrain,2,47,5906,0.533243,0.981081,0.081744,0.550265,17469,2957
pretrain,3,1,5970,0.541384,0.981081,0.098093,0.549206,356,81
pretrain,3,6,6290,0.542741,0.970270,0.111717,0.555556,1784,511
pretrain,3,11,6610,0.564450,0.956757,0.168937,0.556614,3087,1017
pretrain,3,16,6930,0.544098,0.967568,0.117166,0.553439,4493,1469
pretrain,3,21,7250,0.549525,0.967568,0.128065,0.549206,5818,1983
pretrain,3,26,7570,0.563094,0.967568,0.155313,0.557672,7373,2538
pretrain,3,31,7890,0.549525,0.978378,0.117166,0.554497,9290,3267
pretrain,3,36,8210,0.557666,0.972973,0.138965,0.556614,10911,3971
pretrain,3,41,8530,0.565807,0.970270,0.158038,0.562963,12629,4668
pretrain,3,47,8859,0.594301,0.956757,0.228883,0.576720,14965,5858
pretrain,4,1,8923,0.607870,0.954054,0.258856,0.582011,415,177
pretrain,4,6,9243,0.637720,0.929730,0.343324,0.620106,2550,1015
pretrain,4,11,9563,0.685210,0.886486,0.482289,0.659259,4855,1860
pretrain,4,16,9883,0.702849,0.848649,0.555858,0.687831,7080,2679
pretrain,4,21,10203,0.717775,0.848649,0.585831,0.698413,9739,3666
pretrain,4,26,10523,0.694708,0.891892,0.495913,0.687831,12469,4906
pretrain,4,31,10843,0.725916,0.883784,0.566757,0.704762,15775,6301
pretrain,4,36,11163,0.739484,0.900000,0.577657,0.716402,19062,7836
pretrain,4,41,11483,0.731343,0.905405,0.555858,0.716402,22401,9295
pretrain,4,47,11812,0.731343,0.929730,0.531335,0.713228,26258,11399
pretrain,5,1,11876,0.736771,0.932432,0.539510,0.716402,685,313
pretrain,5,6,12196,0.766621,0.848649,0.683924,0.754497,4530,2043
pretrain,5,11,12516,0.769335,0.670270,0.869210,0.761905,8205,3993
pretrain,5,16,12836,0.776119,0.794595,0.757493,0.768254,11336,6026
pretrain,5,21,13156,0.765265,0.870270,0.659401,0.753439,14778,8414
pretrain,5,26,13476,0.765265,0.827027,0.702997,0.762963,18127,10478
pretrain,5,31,13796,0.789688,0.794595,0.784741,0.773545,21831,12587
pretrain,5,36,14116,0.786974,0.805405,0.768392,0.780952,25493,14759
pretrain,5,41,14436,0.777476,0.816216,0.738420,0.778836,29337,17328
pretrain,5,47,14765,0.761194,0.810811,0.711172,0.772487,33840,20424
pretrain,6,1,14829,0.761194,0.827027,0.694823,0.777778,622,378
pretrain,6,6,15149,0.769335,0.732432,0.806540,0.787302,3854,2551
pretrain,6,11,15469,0.769335,0.648649,0.891008,0.764021,7533,5027
pretrain,6,16,15789,0.800543,0.837838,0.762943,0.783069,10748,7384
pretrain,6,21,16109,0.782904,0.881081,0.683924,0.784127,13397,9234
pretrain,6,26,16429,0.784261,0.864865,0.702997,0.790476,15448,10480
pretrain,6,31,16749,0.796472,0.794595,0.798365,0.790476,18448,11938
pretrain,6,36,17069,0.776119,0.713514,0.839237,0.783069,20871,13299
pretrain,6,41,17389,0.789688,0.767568,0.811989,0.797884,22721,14697
pretrain,6,47,17718,0.805970,0.840541,0.771117,0.796825,25196,16562
pretrain,7,1,17782,0.797829,0.845946,0.749319,0.796825,428,349
pretrain,7,6,18102,0.792402,0.913514,0.670300,0.780952,2395,1942
pretrain,7,11,18422,0.797829,0.910811,0.683924,0.782011,3575,2987
pretrain,7,16,18742,0.801900,0.864865,0.738420,0.803175,5584,4204
pretrain,7,21,19062,0.788331,0.716216,0.861035,0.794709,8455,6128
pretrain,7,26,19382,0.766621,0.602703,0.931880,0.767196,10690,7535
pretrain,7,31,19702,0.769335,0.621622,0.918256,0.783069,12059,8407
pretrain,7,36,20022,0.785617,0.702703,0.869210,0.800000,13761,9534
pretrain,7,41,20342,0.800543,0.794595,0.806540,0.801058,15691,10897
pretrain,7,47,20671,0.784261,0.902703,0.664850,0.788360,18586,12976
pretrain,8,1,20735,0.778833,0.908108,0.648501,0.784127,453,329
pretrain,8,6,21055,0.759837,0.924324,0.594005,0.777778,1588,1429
pretrain,8,11,21375,0.766621,0.921622,0.610354,0.778836,2236,2176
pretrain,8,16,21695,0.773406,0.916216,0.629428,0.783069,2977,3060
pretrain,8,21,22015,0.777476,0.902703,0.651226,0.780952,3918,4035
pretrain,8,26,22335,0.793758,0.870270,0.716621,0.800000,5334,5387
pretrain,8,31,22655,0.804613,0.832432,0.776567,0.814815,7007,6874
pretrain,8,36,22975,0.814111,0.786486,0.841962,0.813757,8589,8209
pretrain,8,41,23295,0.799186,0.743243,0.855586,0.804233,9725,9202
pretrain,8,47,23624,0.799186,0.740541,0.858311,0.800000,10662,10092
pretrain,9,1,23688,0.799186,0.740541,0.858311,0.800000,137,142
pretrain,9,6,24008,0.796472,0.735135,0.858311,0.804233,919,778
pretrain,9,11,24328,0.801900,0.748649,0.855586,0.802116,1613,1474
pretrain,9,16,24648,0.805970,0.764865,0.847411,0.805291,2388,2247
pretrain,9,21,24968,0.801900,0.767568,0.836512,0.808466,3279,3051
pretrain,9,26,25288,0.800543,0.781081,0.820163,0.806349,4343,3820
pretrain,9,31,25608,0.804613,0.791892,0.817439,0.808466,5227,4571
pretrain,9,36,25928,0.807327,0.824324,0.790191,0.814815,6176,5291
pretrain,9,41,26248,0.803256,0.851351,0.754768,0.812698,7275,6129
pretrain,9,47,26577,0.795115,0.856757,0.732970,0.813757,8340,6795
pretrain,10,1,26641,0.799186,0.859459,0.738420,0.808466,136,75
pretrain,10,6,26961,0.801900,0.859459,0.743869,0.814815,819,524
pretrain,10,11,27281,0.800543,0.856757,0.743869,0.809524,1425,1001
pretrain,10,16,27601,0.800543,0.845946,0.754768,0.813757,2062,1490
pretrain,10,21,27921,0.805970,0.848649,0.762943,0.815873,2615,1955
pretrain,10,26,28241,0.805970,0.827027,0.784741,0.813757,3324,2454
pretrain,10,31,28561,0.812754,0.824324,0.801090,0.811640,3915,2885
pretrain,10,36,28881,0.812754,0.816216,0.809264,0.809524,4475,3290
pretrain,10,41,29201,0.814111,0.813514,0.814714,0.811640,5109,3672
pretrain,10,47,29530,0.812754,0.797297,0.828338,0.811640,5897,4165
pretrain,11,1,29594,0.808684,0.791892,0.825613,0.812698,142,60
pretrain,11,6,29914,0.811398,0.791892,0.831063,0.805291,904,419
pretrain,11,11,30234,0.816825,0.805405,0.828338,0.809524,1540,765
pretrain,11,16,30554,0.819539,0.813514,0.825613,0.812698,2152,1089
pretrain,11,21,30874,0.814111,0.816216,0.811989,0.811640,2919,1433
pretrain,11,26,31194,0.818182,0.824324,0.811989,0.810582,3459,1783
pretrain,11,31,31514,0.815468,0.827027,0.803815,0.812698,3943,2102
pretrain,11,36,31834,0.816825,0.835135,0.798365,0.814815,4396,2437
pretrain,11,41,32154,0.818182,0.835135,0.801090,0.822222,4891,2842
pretrain,11,47,32483,0.811398,0.832432,0.790191,0.819048,5504,3289
pretrain,12,1,32547,0.814111,0.835135,0.792916,0.819048,122,77
pretrain,12,6,32867,0.811398,0.821622,0.801090,0.812698,699,460
