Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.504685,0.997347,0.002703,0.504444,0,0
pretrain,1,6,384,0.504685,0.997347,0.002703,0.504444,0,0
pretrain,1,11,704,0.504685,0.997347,0.002703,0.504444,0,0
pretrain,1,16,1024,0.504685,0.997347,0.002703,0.504444,5,6
pretrain,1,21,1344,0.510040,0.992042,0.018919,0.506667,762,1768
pretrain,1,26,1664,0.512718,0.978780,0.037838,0.508889,2860,3676
pretrain,1,31,1984,0.551539,0.923077,0.172973,0.567778,5835,6708
pretrain,1,36,2304,0.594378,0.854111,0.329730,0.603333,9318,10746
pretrain,1,41,2624,0.615797,0.824934,0.402703,0.615556,12947,13928
pretrain,1,47,2988,0.637216,0.769231,0.502703,0.626667,17319,17544
pretrain,2,1,3052,0.631861,0.742706,0.518919,0.630000,556,550
pretrain,2,6,3372,0.629183,0.705570,0.551351,0.624444,3791,3084
pretrain,2,11,3692,0.646586,0.671088,0.621622,0.633333,7077,5677
pretrain,2,16,4012,0.650602,0.649867,0.651351,0.634444,10629,8081
pretrain,2,21,4332,0.657296,0.647215,0.667568,0.635556,14475,10561
pretrain,2,26,4652,0.665328,0.625995,0.705405,0.641111,19011,13100
pretrain,2,31,4972,0.662651,0.604775,0.721622,0.644444,22976,15319
pretrain,2,36,5292,0.665328,0.596817,0.735135,0.645556,27445,17756
pretrain,2,41,5612,0.645248,0.509284,0.783784,0.630000,31488,20138
pretrain,2,47,5976,0.650602,0.527851,0.775676,0.637778,36282,23153
pretrain,3,1,6040,0.659973,0.549072,0.772973,0.637778,818,517
pretrain,3,6,6360,0.649264,0.485411,0.816216,0.643333,5277,2893
pretrain,3,11,6680,0.654618,0.488064,0.824324,0.651111,10316,5317
pretrain,3,16,7000,0.649264,0.466844,0.835135,0.648889,15659,7420
pretrain,3,21,7320,0.658635,0.485411,0.835135,0.657778,21160,9875
pretrain,3,26,7640,0.662651,0.533156,0.794595,0.664444,27959,12658
pretrain,3,31,7960,0.661312,0.490716,0.835135,0.670000,34806,15604
pretrain,3,36,8280,0.653280,0.461538,0.848649,0.648889,42424,18674
pretrain,3,41,8600,0.651941,0.419098,0.889189,0.646667,50830,22257
pretrain,3,47,8964,0.696118,0.607427,0.786486,0.688889,62184,27449
pretrain,4,1,9028,0.706827,0.649867,0.764865,0.691111,2150,926
pretrain,4,6,9348,0.710843,0.771883,0.648649,0.714444,11514,5493
pretrain,4,11,9668,0.717537,0.801061,0.632432,0.710000,20431,9984
pretrain,4,16,9988,0.725569,0.859416,0.589189,0.703333,30605,14749
pretrain,4,21,10308,0.741633,0.777188,0.705405,0.724444,41330,19942
pretrain,4,26,10628,0.710843,0.519894,0.905405,0.717778,53067,25534
pretrain,4,31,10948,0.696118,0.472149,0.924324,0.698889,63821,31206
pretrain,4,36,11268,0.724230,0.885942,0.559459,0.736667,76567,38274
pretrain,4,41,11588,0.694779,0.946950,0.437838,0.687778,87196,44282
pretrain,4,47,11952,0.732262,0.901857,0.559459,0.722222,99516,50949
pretrain,5,1,12016,0.729585,0.877984,0.578378,0.727778,2284,1153
pretrain,5,6,12336,0.760375,0.668435,0.854054,0.738889,15240,7222
pretrain,5,11,12656,0.708166,0.511936,0.908108,0.703333,26069,12731
pretrain,5,16,12976,0.745649,0.620690,0.872973,0.742222,36042,17934
pretrain,5,21,13296,0.771084,0.819629,0.721622,0.738889,47467,24214
pretrain,5,26,13616,0.716198,0.904509,0.524324,0.711111,56607,30004
pretrain,5,31,13936,0.728246,0.891247,0.562162,0.715556,63963,34523
pretrain,5,36,14256,0.767068,0.824934,0.708108,0.731111,72103,39104
pretrain,5,41,14576,0.771084,0.732095,0.810811,0.766667,82666,45092
pretrain,5,47,14940,0.769746,0.716180,0.824324,0.762222,94403,52247
pretrain,6,1,15004,0.775100,0.734748,0.816216,0.758889,1765,1083
pretrain,6,6,15324,0.772423,0.806366,0.737838,0.757778,11392,6786
pretrain,6,11,15644,0.764391,0.851459,0.675676,0.761111,20901,12536
pretrain,6,16,15964,0.768407,0.867374,0.667568,0.752222,29951,17897
pretrain,6,21,16284,0.771084,0.838196,0.702703,0.745556,38971,23282
pretrain,6,26,16604,0.779116,0.771883,0.786486,0.745556,47576,28559
pretrain,6,31,16924,0.780455,0.766578,0.794595,0.742222,55773,33356
pretrain,6,36,17244,0.779116,0.779841,0.778378,0.746667,64215,38025
pretrain,6,41,17564,0.784471,0.785146,0.783784,0.748889,72217,42737
pretrain,6,47,17928,0.783133,0.779841,0.786486,0.744444,82333,48176
pretrain,7,1,17992,0.783133,0.787798,0.778378,0.743333,1590,824
pretrain,7,6,18312,0.785810,0.809019,0.762162,0.745556,9524,4985
pretrain,7,11,18632,0.783133,0.771883,0.794595,0.745556,17187,9020
pretrain,7,16,18952,0.779116,0.771883,0.786486,0.756667,24558,12913
pretrain,7,21,19272,0.776439,0.782493,0.770270,0.750000,32065,16615
pretrain,7,26,19592,0.789826,0.840849,0.737838,0.747778,39489,20131
pretrain,7,31,19912,0.781794,0.867374,0.694595,0.738889,47144,23843
pretrain,7,36,20232,0.789826,0.877984,0.700000,0.746667,54284,27277
pretrain,7,41,20552,0.793842,0.854111,0.732432,0.750000,61542,30924
pretrain,7,47,20916,0.789826,0.798408,0.781081,0.761111,71008,35354
pretrain,8,1,20980,0.796519,0.801061,0.791892,0.757778,1401,697
pretrain,8,6,21300,0.792503,0.787798,0.797297,0.757778,8397,4066
pretrain,8,11,21620,0.792503,0.793103,0.791892,0.751111,14980,7178
pretrain,8,16,21940,0.789826,0.798408,0.781081,0.756667,21849,10488
pretrain,8,21,22260,0.791165,0.814324,0.767568,0.754444,28353,13686
pretrain,8,26,22580,0.796519,0.827586,0.764865,0.756667,35367,16743
pretrain,8,31,22900,0.799197,0.870027,0.727027,0.755556,43058,20109
pretrain,8,36,23220,0.781794,0.870027,0.691892,0.750000,50189,23313
pretrain,8,41,23540,0.789826,0.862069,0.716216,0.758889,57435,26401
pretrain,8,47,23904,0.799197,0.806366,0.791892,0.753333,66867,30222
pretrain,9,1,23968,0.805890,0.814324,0.797297,0.755556,1440,597
pretrain,9,6,24288,0.799197,0.827586,0.770270,0.758889,9303,3552
pretrain,9,11,24608,0.797858,0.838196,0.756757,0.744444,17825,6656
pretrain,9,16,24928,0.780455,0.854111,0.705405,0.742222,26707,9967
pretrain,9,21,25248,0.783133,0.864721,0.700000,0.738889,34485,12992
pretrain,9,26,25568,0.789826,0.862069,0.716216,0.747778,41823,15847
pretrain,9,31,25888,0.784471,0.864721,0.702703,0.744444,49189,18704
pretrain,9,36,26208,0.784471,0.843501,0.724324,0.744444,56719,21662
pretrain,9,41,26528,0.795181,0.848806,0.740541,0.741111,63909,24417
pretrain,9,47,26892,0.795181,0.854111,0.735135,0.741111,72078,27611
pretrain,10,1,26956,0.792503,0.856764,0.727027,0.750000,1237,493
pretrain,10,6,27276,0.795181,0.859416,0.729730,0.751111,7051,2960
pretrain,10,11,27596,0.789826,0.851459,0.727027,0.748889,12515,5245
pretrain,10,16,27916,0.785810,0.835544,0.735135,0.750000,17630,7415
pretrain,10,21,28236,0.799197,0.843501,0.754054,0.746667,23115,9562
pretrain,10,26,28556,0.804552,0.843501,0.764865,0.748889,28951,11893
pretrain,10,31,28876,0.799197,0.854111,0.743243,0.744444,35377,14388
pretrain,10,36,29196,0.793842,0.846154,0.740541,0.747778,41902,16879
pretrain,10,41,29516,0.803213,0.867374,0.737838,0.747778,47888,19200
pretrain,10,47,29880,0.793842,0.843501,0.743243,0.754444,54881,21747
pretrain,11,1,29944,0.785810,0.835544,0.735135,0.755556,906,388
pretrain,11,6,30264,0.785810,0.846154,0.724324,0.747778,5903,2179
pretrain,11,11,30584,0.779116,0.854111,0.702703,0.742222,11661,4136
pretrain,11,16,30904,0.779116,0.877984,0.678378,0.738889,17220,6220
pretrain,11,21,31224,0.777778,0.875332,0.678378,0.742222,22772,8342
pretrain,11,26,31544,0.777778,0.880637,0.672973,0.741111,27868,10247
pretrain,11,31,31864,0.776439,0.880637,0.670270,0.737778,33309,12225
pretrain,11,36,32184,0.780455,0.867374,0.691892,0.742222,39137,14234
pretrain,11,41,32504,0.785810,0.872679,0.697297,0.740000,44852,16342
pretrain,11,47,32868,0.784471,0.848806,0.718919,0.740000,51321,18648
pretrain,12,1,32932,0.779116,0.843501,0.713514,0.740000,971,348
pretrain,12,6,33252,0.791165,0.870027,0.710811,0.741111,5948,2167
pretrain,12,11,33572,0.785810,0.846154,0.724324,0.750000,11533,3976
pretrain,12,16,33892,0.784471,0.867374,0.700000,0.742222,16230,5669
pretrain,12,21,34212,0.773762,0.864721,0.681081,0.737778,20498,7263
pretrain,12,26,34532,0.788487,0.856764,0.718919,0.740000,24987,8883
pretrain,12,31,34852,0.793842,0.851459,0.735135,0.753333,29375,10531
pretrain,12,36,35172,0.785810,0.851459,0.718919,0.740000,33423,12058
pretrain,12,41,35492,0.787149,0.856764,0.716216,0.743333,37655,13666
pretrain,12,47,35856,0.787149,0.864721,0.708108,0.737778,42835,15527
pretrain,13,1,35920,0.781794,0.864721,0.697297,0.737778,789,250
pretrain,13,6,36240,0.777778,0.864721,0.689189,0.738889,5003,1686
pretrain,13,11,36560,0.779116,0.859416,0.697297,0.746667,9230,3083
pretrain,13,16,36880,0.784471,0.872679,0.694595,0.747778,13275,4371
pretrain,13,21,37200,0.784471,0.872679,0.694595,0.750000,16918,5630
pretrain,13,26,37520,0.777778,0.870027,0.683784,0.742222,20626,6900
pretrain,13,31,37840,0.779116,0.867374,0.689189,0.742222,24118,8138
pretrain,13,36,38160,0.780455,0.870027,0.689189,0.735556,27405,9297
pretrain,13,41,38480,0.784471,0.875332,0.691892,0.738889,30570,10363
pretrain,13,47,38844,0.788487,0.872679,0.702703,0.740000,34713,11747
pretrain,14,1,38908,0.787149,0.870027,0.702703,0.738889,608,207
pretrain,14,6,39228,0.789826,0.867374,0.710811,0.741111,3739,1269
pretrain,14,11,39548,0.779116,0.854111,0.702703,0.737778,6849,2364
