Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,6,384,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,11,704,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,16,1024,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,21,1344,0.504685,1.000000,0.000000,0.501111,803,538
pretrain,1,26,1664,0.504685,1.000000,0.000000,0.501111,2402,2495
pretrain,1,31,1984,0.504685,1.000000,0.000000,0.501111,4625,4566
pretrain,1,36,2304,0.504685,1.000000,0.000000,0.501111,7082,6636
pretrain,1,41,2624,0.504685,1.000000,0.000000,0.501111,9173,8794
pretrain,1,47,2988,0.504685,1.000000,0.000000,0.501111,11525,11375
pretrain,2,1,3052,0.504685,1.000000,0.000000,0.501111,429,445
pretrain,2,6,3372,0.504685,1.000000,0.000000,0.501111,2551,2475
pretrain,2,11,3692,0.504685,0.997347,0.002703,0.513333,4990,4357
pretrain,2,16,4012,0.518072,0.981432,0.045946,0.532222,7099,5959
pretrain,2,21,4332,0.552878,0.946950,0.151351,0.576667,9071,7494
pretrain,2,26,4652,0.623829,0.885942,0.356757,0.642222,10837,9135
pretrain,2,31,4972,0.663989,0.798408,0.527027,0.686667,12758,10745
pretrain,2,36,5292,0.674699,0.620690,0.729730,0.683333,14924,12454
pretrain,2,41,5612,0.670683,0.594164,0.748649,0.672222,16776,14089
pretrain,2,47,5976,0.676037,0.655172,0.697297,0.684444,19243,16276
pretrain,3,1,6040,0.676037,0.671088,0.681081,0.685556,473,391
pretrain,3,6,6360,0.676037,0.657825,0.694595,0.682222,2583,2447
pretrain,3,11,6680,0.663989,0.485411,0.845946,0.648889,4733,4639
pretrain,3,16,7000,0.638554,0.381963,0.900000,0.626667,7104,7137
pretrain,3,21,7320,0.657296,0.416446,0.902703,0.641111,9596,10128
pretrain,3,26,7640,0.680054,0.758621,0.600000,0.710000,12662,13964
pretrain,3,31,7960,0.696118,0.811671,0.578378,0.734444,15966,17737
pretrain,3,36,8280,0.728246,0.750663,0.705405,0.748889,20236,21834
pretrain,3,41,8600,0.738956,0.819629,0.656757,0.761111,24748,26214
pretrain,3,47,8964,0.736278,0.880637,0.589189,0.762222,29974,32148
pretrain,4,1,9028,0.714859,0.904509,0.521622,0.756667,905,1069
pretrain,4,6,9348,0.736278,0.862069,0.608108,0.772222,5746,6003
pretrain,4,11,9668,0.708166,0.464191,0.956757,0.712222,11112,10824
pretrain,4,16,9988,0.745649,0.811671,0.678378,0.770000,15697,16091
pretrain,4,21,10308,0.712182,0.899204,0.521622,0.751111,20391,21222
pretrain,4,26,10628,0.745649,0.647215,0.845946,0.753333,25986,26378
pretrain,4,31,10948,0.748327,0.705570,0.791892,0.772222,29202,30223
pretrain,4,36,11268,0.753681,0.830239,0.675676,0.768889,32802,34561
pretrain,4,41,11588,0.749665,0.832891,0.664865,0.768889,36216,38447
pretrain,4,47,11952,0.769746,0.726790,0.813514,0.786667,41388,43981
pretrain,5,1,12016,0.760375,0.687003,0.835135,0.787778,923,866
pretrain,5,6,12336,0.752343,0.732095,0.772973,0.781111,4588,4765
pretrain,5,11,12656,0.760375,0.724138,0.797297,0.784444,7756,8097
pretrain,5,16,12976,0.760375,0.822281,0.697297,0.792222,11131,11828
pretrain,5,21,13296,0.751004,0.867374,0.632432,0.786667,14314,15294
pretrain,5,26,13616,0.756359,0.872679,0.637838,0.785556,17083,18349
pretrain,5,31,13936,0.776439,0.785146,0.767568,0.793333,20136,21401
pretrain,5,36,14256,0.777778,0.684350,0.872973,0.774444,23430,24245
pretrain,5,41,14576,0.779116,0.705570,0.854054,0.783333,25802,26653
pretrain,5,47,14940,0.788487,0.774536,0.802703,0.792222,29129,29803
pretrain,6,1,15004,0.791165,0.782493,0.800000,0.788889,545,458
pretrain,6,6,15324,0.788487,0.801061,0.775676,0.787778,2766,2506
pretrain,6,11,15644,0.797858,0.795756,0.800000,0.785556,4498,4260
pretrain,6,16,15964,0.791165,0.763926,0.818919,0.786667,6353,6123
pretrain,6,21,16284,0.780455,0.716180,0.845946,0.786667,8275,7995
pretrain,6,26,16604,0.776439,0.700265,0.854054,0.785556,10168,9669
pretrain,6,31,16924,0.795181,0.755968,0.835135,0.790000,12218,11402
pretrain,6,36,17244,0.792503,0.779841,0.805405,0.793333,14099,13123
pretrain,6,41,17564,0.788487,0.798408,0.778378,0.794444,15693,14719
pretrain,6,47,17928,0.797858,0.809019,0.786486,0.797778,17497,16534
pretrain,7,1,17992,0.799197,0.806366,0.791892,0.800000,352,357
pretrain,7,6,18312,0.777778,0.692308,0.864865,0.775556,2694,2406
pretrain,7,11,18632,0.759036,0.620690,0.900000,0.763333,4650,4415
pretrain,7,16,18952,0.767068,0.660477,0.875676,0.765556,6107,6147
pretrain,7,21,19272,0.797858,0.745358,0.851351,0.793333,7873,8167
pretrain,7,26,19592,0.795181,0.811671,0.778378,0.801111,9685,10116
pretrain,7,31,19912,0.791165,0.854111,0.727027,0.805556,11378,11883
pretrain,7,36,20232,0.792503,0.843501,0.740541,0.806667,12828,13355
pretrain,7,41,20552,0.783133,0.801061,0.764865,0.800000,14338,14920
pretrain,7,47,20916,0.796519,0.785146,0.808108,0.802222,16216,16801
pretrain,8,1,20980,0.800535,0.787798,0.813514,0.803333,271,304
pretrain,8,6,21300,0.809906,0.790451,0.829730,0.802222,1816,1945
pretrain,8,11,21620,0.799197,0.798408,0.800000,0.794444,3535,3729
pretrain,8,16,21940,0.796519,0.795756,0.797297,0.790000,4864,5140
pretrain,8,21,22260,0.796519,0.787798,0.805405,0.794444,5952,6319
pretrain,8,26,22580,0.800535,0.782493,0.818919,0.798889,7047,7552
pretrain,8,31,22900,0.807229,0.774536,0.840541,0.800000,8254,8754
pretrain,8,36,23220,0.800535,0.745358,0.856757,0.796667,9536,10078
pretrain,8,41,23540,0.797858,0.726790,0.870270,0.796667,10712,11306
pretrain,8,47,23904,0.797858,0.732095,0.864865,0.793333,11947,12685
pretrain,9,1,23968,0.796519,0.734748,0.859459,0.796667,206,227
pretrain,9,6,24288,0.800535,0.763926,0.837838,0.795556,1150,1316
pretrain,9,11,24608,0.801874,0.777188,0.827027,0.800000,2008,2314
pretrain,9,16,24928,0.804552,0.787798,0.821622,0.801111,2862,3251
pretrain,9,21,25248,0.804552,0.801061,0.808108,0.800000,3811,4432
pretrain,9,26,25568,0.797858,0.811671,0.783784,0.801111,4906,5703
