Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,6,384,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,11,704,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,16,1024,0.496608,0.000000,1.000000,0.494180,6,1
pretrain,1,21,1344,0.504749,0.997305,0.005464,0.504762,3706,2733
pretrain,1,26,1664,0.503392,1.000000,0.000000,0.506878,8639,8214
pretrain,1,31,1984,0.507463,0.994609,0.013661,0.512169,12815,12992
pretrain,1,36,2304,0.552239,0.951482,0.147541,0.543915,17528,16384
pretrain,1,41,2624,0.621438,0.749326,0.491803,0.620106,21901,19275
pretrain,1,47,2953,0.579376,0.223720,0.939891,0.550265,25523,22012
pretrain,2,1,3017,0.554953,0.175202,0.939891,0.544974,466,405
pretrain,2,6,3337,0.564450,0.196765,0.937158,0.553439,2494,2473
pretrain,2,11,3657,0.645862,0.455526,0.838798,0.646561,4420,4452
pretrain,2,16,3977,0.639077,0.754717,0.521858,0.669841,7134,6714
pretrain,2,21,4297,0.603799,0.881402,0.322404,0.619048,9188,8884
pretrain,2,26,4617,0.630936,0.824798,0.434426,0.650794,10976,10899
pretrain,2,31,4937,0.681140,0.671159,0.691257,0.686772,12811,13107
pretrain,2,36,5257,0.639077,0.409704,0.871585,0.632804,14498,15303
pretrain,2,41,5577,0.645862,0.428571,0.866120,0.635979,16118,17138
pretrain,2,47,5906,0.671642,0.495957,0.849727,0.661376,18174,19194
pretrain,3,1,5970,0.679783,0.520216,0.841530,0.669841,409,291
pretrain,3,6,6290,0.696065,0.636119,0.756831,0.707937,2454,1903
pretrain,3,11,6610,0.674355,0.762803,0.584699,0.693122,4362,3542
pretrain,3,16,6930,0.662144,0.778976,0.543716,0.699471,6138,5088
pretrain,3,21,7250,0.694708,0.703504,0.685792,0.719577,7978,6794
pretrain,3,26,7570,0.706920,0.735849,0.677596,0.726984,10103,8692
pretrain,3,31,7890,0.717775,0.706199,0.729508,0.739683,12424,10987
pretrain,3,36,8210,0.721845,0.700809,0.743169,0.753439,14898,13706
pretrain,3,41,8530,0.724559,0.822102,0.625683,0.753439,18343,16679
pretrain,3,47,8859,0.735414,0.746631,0.724044,0.776720,22469,20605
pretrain,4,1,8923,0.720488,0.708895,0.732240,0.790476,789,735
pretrain,4,6,9243,0.735414,0.805930,0.663934,0.765079,4743,4518
pretrain,4,11,9563,0.746269,0.819407,0.672131,0.774603,8656,8378
pretrain,4,16,9883,0.709634,0.520216,0.901639,0.748148,12675,12444
pretrain,4,21,10203,0.716418,0.636119,0.797814,0.791534,16111,16500
pretrain,4,26,10523,0.713704,0.911051,0.513661,0.736508,20166,20953
pretrain,4,31,10843,0.729986,0.722372,0.737705,0.774603,23829,25066
pretrain,4,36,11163,0.704206,0.498652,0.912568,0.715344,27381,29148
pretrain,4,41,11483,0.716418,0.557951,0.877049,0.752381,29844,32261
pretrain,4,47,11812,0.679783,0.956873,0.398907,0.703704,35780,38333
pretrain,5,1,11876,0.663501,0.973046,0.349727,0.676190,653,845
pretrain,5,6,12196,0.671642,0.973046,0.366120,0.692063,2472,3730
pretrain,5,11,12516,0.755767,0.870620,0.639344,0.779894,5907,8380
pretrain,5,16,12836,0.679783,0.388140,0.975410,0.710053,11869,15152
