Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,6,384,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,11,704,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,16,1024,0.496608,0.000000,1.000000,0.493122,1135,62
pretrain,1,21,1344,0.584803,0.371968,0.800546,0.594709,13930,12573
pretrain,1,26,1664,0.502035,0.997305,0.000000,0.505820,24494,20312
pretrain,1,31,1984,0.502035,0.997305,0.000000,0.506878,30185,25923
pretrain,1,36,2304,0.503392,1.000000,0.000000,0.506878,34195,30546
pretrain,1,41,2624,0.503392,1.000000,0.000000,0.506878,37218,33857
pretrain,1,47,2953,0.503392,1.000000,0.000000,0.506878,40297,36743
pretrain,2,1,3017,0.503392,1.000000,0.000000,0.506878,331,386
pretrain,2,6,3337,0.503392,1.000000,0.000000,0.506878,2053,2360
pretrain,2,11,3657,0.503392,1.000000,0.000000,0.506878,3832,4082
pretrain,2,16,3977,0.503392,1.000000,0.000000,0.506878,5872,5930
pretrain,2,21,4297,0.503392,1.000000,0.000000,0.506878,7616,7646
pretrain,2,26,4617,0.503392,1.000000,0.000000,0.506878,9167,9033
pretrain,2,31,4937,0.503392,1.000000,0.000000,0.506878,10461,10214
pretrain,2,36,5257,0.503392,1.000000,0.000000,0.506878,11684,11325
pretrain,2,41,5577,0.503392,1.000000,0.000000,0.506878,12942,12431
pretrain,2,47,5906,0.503392,1.000000,0.000000,0.506878,14314,13668
pretrain,3,1,5970,0.503392,1.000000,0.000000,0.506878,239,179
pretrain,3,6,6290,0.503392,1.000000,0.000000,0.506878,1334,1178
pretrain,3,11,6610,0.503392,1.000000,0.000000,0.506878,2198,1954
pretrain,3,16,6930,0.503392,1.000000,0.000000,0.506878,2989,2769
pretrain,3,21,7250,0.503392,1.000000,0.000000,0.506878,3925,3496
pretrain,3,26,7570,0.503392,1.000000,0.000000,0.506878,4735,4164
pretrain,3,31,7890,0.503392,1.000000,0.000000,0.506878,5476,4745
pretrain,3,36,8210,0.503392,1.000000,0.000000,0.506878,6077,5316
pretrain,3,41,8530,0.503392,1.000000,0.000000,0.506878,6530,5777
pretrain,3,47,8859,0.503392,1.000000,0.000000,0.506878,7201,6325
pretrain,4,1,8923,0.503392,1.000000,0.000000,0.506878,125,118
pretrain,4,6,9243,0.503392,1.000000,0.000000,0.506878,824,604
pretrain,4,11,9563,0.503392,1.000000,0.000000,0.506878,1557,1110
pretrain,4,16,9883,0.503392,1.000000,0.000000,0.506878,2376,1727
pretrain,4,21,10203,0.503392,1.000000,0.000000,0.506878,3304,2407
pretrain,4,26,10523,0.503392,1.000000,0.000000,0.506878,4253,3215
pretrain,4,31,10843,0.503392,1.000000,0.000000,0.506878,5292,4066
pretrain,4,36,11163,0.504749,1.000000,0.002732,0.505820,6507,5067
pretrain,4,41,11483,0.504749,1.000000,0.002732,0.508995,7964,6429
pretrain,4,47,11812,0.514247,0.994609,0.027322,0.516402,9818,8394
pretrain,5,1,11876,0.522388,0.997305,0.040984,0.517460,338,348
pretrain,5,6,12196,0.519674,1.000000,0.032787,0.519577,2126,2292
pretrain,5,11,12516,0.534600,0.989218,0.073770,0.546032,3950,4382
pretrain,5,16,12836,0.616011,0.970350,0.256831,0.609524,6060,6978
