Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,6,384,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,11,704,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,16,1024,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,21,1344,0.504685,1.000000,0.000000,0.501111,1138,939
pretrain,1,26,1664,0.504685,1.000000,0.000000,0.501111,4635,3270
pretrain,1,31,1984,0.504685,1.000000,0.000000,0.501111,8179,6416
pretrain,1,36,2304,0.504685,1.000000,0.000000,0.501111,11497,8983
pretrain,1,41,2624,0.504685,1.000000,0.000000,0.501111,14664,11849
pretrain,1,47,2988,0.504685,1.000000,0.000000,0.501111,18299,15010
pretrain,2,1,3052,0.504685,1.000000,0.000000,0.501111,619,579
pretrain,2,6,3372,0.504685,1.000000,0.000000,0.501111,3405,3642
pretrain,2,11,3692,0.504685,1.000000,0.000000,0.501111,5694,6301
pretrain,2,16,4012,0.504685,1.000000,0.000000,0.501111,8116,8904
pretrain,2,21,4332,0.504685,1.000000,0.000000,0.501111,10568,11312
pretrain,2,26,4652,0.504685,1.000000,0.000000,0.501111,12741,13311
pretrain,2,31,4972,0.504685,1.000000,0.000000,0.501111,14493,15140
pretrain,2,36,5292,0.504685,1.000000,0.000000,0.501111,15963,16740
pretrain,2,41,5612,0.504685,1.000000,0.000000,0.501111,17255,17951
pretrain,2,47,5976,0.504685,1.000000,0.000000,0.501111,18519,19239
pretrain,3,1,6040,0.504685,1.000000,0.000000,0.501111,163,199
pretrain,3,6,6360,0.504685,1.000000,0.000000,0.501111,1061,1039
pretrain,3,11,6680,0.504685,1.000000,0.000000,0.501111,1851,1795
pretrain,3,16,7000,0.504685,1.000000,0.000000,0.501111,2429,2376
pretrain,3,21,7320,0.507363,1.000000,0.005405,0.504444,2874,2772
pretrain,3,26,7640,0.540830,0.456233,0.627027,0.517778,3140,3054
pretrain,3,31,7960,0.495315,0.000000,1.000000,0.498889,3297,3212
pretrain,3,36,8280,0.495315,0.000000,1.000000,0.498889,3403,3350
pretrain,3,41,8600,0.495315,0.000000,1.000000,0.498889,3528,3456
pretrain,3,47,8964,0.495315,0.000000,1.000000,0.498889,3659,3599
pretrain,4,1,9028,0.495315,0.000000,1.000000,0.498889,35,38
pretrain,4,6,9348,0.495315,0.000000,1.000000,0.498889,195,194
pretrain,4,11,9668,0.495315,0.000000,1.000000,0.498889,319,308
pretrain,4,16,9988,0.495315,0.000000,1.000000,0.498889,425,391
pretrain,4,21,10308,0.502008,0.015915,0.997297,0.502222,514,470
pretrain,4,26,10628,0.568942,0.381963,0.759459,0.521111,584,577
pretrain,4,31,10948,0.515395,0.978780,0.043243,0.508889,631,648
pretrain,4,36,11268,0.515395,1.000000,0.021622,0.500000,682,722
pretrain,4,41,11588,0.506024,1.000000,0.002703,0.501111,722,819
pretrain,4,47,11952,0.504685,1.000000,0.000000,0.501111,838,921
pretrain,5,1,12016,0.504685,1.000000,0.000000,0.501111,16,17
pretrain,5,6,12336,0.504685,1.000000,0.000000,0.501111,94,94
pretrain,5,11,12656,0.504685,1.000000,0.000000,0.501111,192,219
pretrain,5,16,12976,0.504685,1.000000,0.000000,0.501111,284,322
pretrain,5,21,13296,0.504685,1.000000,0.000000,0.501111,368,445
pretrain,5,26,13616,0.504685,1.000000,0.000000,0.501111,456,579
pretrain,5,31,13936,0.504685,1.000000,0.000000,0.501111,550,689
pretrain,5,36,14256,0.504685,1.000000,0.000000,0.501111,662,775
pretrain,5,41,14576,0.504685,1.000000,0.000000,0.500000,773,860
pretrain,5,47,14940,0.563588,0.809019,0.313514,0.538889,915,1017
pretrain,6,1,15004,0.585007,0.681698,0.486486,0.543333,26,16
pretrain,6,6,15324,0.531459,0.114058,0.956757,0.516667,133,136
pretrain,6,11,15644,0.504685,0.039788,0.978378,0.511111,231,242
pretrain,6,16,15964,0.497992,0.007958,0.997297,0.501111,315,326
pretrain,6,21,16284,0.497992,0.005305,1.000000,0.500000,405,407
pretrain,6,26,16604,0.497992,0.005305,1.000000,0.500000,501,512
pretrain,6,31,16924,0.500669,0.010610,1.000000,0.500000,584,622
pretrain,6,36,17244,0.507363,0.037135,0.986486,0.507778,708,718
pretrain,6,41,17564,0.558233,0.198939,0.924324,0.546667,953,818
pretrain,6,47,17928,0.580991,0.753316,0.405405,0.548889,1188,900
pretrain,7,1,17992,0.574297,0.771883,0.372973,0.533333,36,10
pretrain,7,6,18312,0.552878,0.893899,0.205405,0.541111,223,71
pretrain,7,11,18632,0.563588,0.880637,0.240541,0.543333,407,165
pretrain,7,16,18952,0.552878,0.846154,0.254054,0.523333,681,243
pretrain,7,21,19272,0.528782,0.976127,0.072973,0.500000,889,341
pretrain,7,26,19592,0.527443,0.968170,0.078378,0.510000,1096,444
pretrain,7,31,19912,0.589023,0.824934,0.348649,0.520000,1327,540
pretrain,7,36,20232,0.582329,0.742706,0.418919,0.564444,1460,674
pretrain,7,41,20552,0.598394,0.474801,0.724324,0.574444,1653,863
pretrain,7,47,20916,0.568942,0.350133,0.791892,0.552222,1872,1172
pretrain,8,1,20980,0.591700,0.395225,0.791892,0.544444,46,31
pretrain,8,6,21300,0.576975,0.493369,0.662162,0.544444,268,232
pretrain,8,11,21620,0.595716,0.615385,0.575676,0.527778,463,437
pretrain,8,16,21940,0.590361,0.769231,0.408108,0.547778,644,674
pretrain,8,21,22260,0.544846,0.901857,0.181081,0.520000,818,938
pretrain,8,26,22580,0.538153,0.925729,0.143243,0.505556,1012,1186
pretrain,8,31,22900,0.534137,0.944297,0.116216,0.513333,1213,1413
pretrain,8,36,23220,0.547523,0.909814,0.178378,0.514444,1445,1746
pretrain,8,41,23540,0.556894,0.864721,0.243243,0.530000,1707,2177
pretrain,8,47,23904,0.591700,0.641910,0.540541,0.546667,2050,2675
pretrain,9,1,23968,0.580991,0.570292,0.591892,0.551111,64,58
pretrain,9,6,24288,0.607764,0.493369,0.724324,0.551111,422,407
pretrain,9,11,24608,0.571620,0.294430,0.854054,0.530000,770,758
pretrain,9,16,24928,0.535475,0.175066,0.902703,0.533333,1224,1177
pretrain,9,21,25248,0.562249,0.283820,0.845946,0.540000,1682,1650
pretrain,9,26,25568,0.582329,0.328912,0.840541,0.542222,2203,2189
pretrain,9,31,25888,0.540830,0.156499,0.932432,0.537778,2782,2842
pretrain,9,36,26208,0.523427,0.100796,0.954054,0.523333,3366,3546
