Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,6,384,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,11,704,0.496608,0.000000,1.000000,0.493122,0,0
pretrain,1,16,1024,0.496608,0.000000,1.000000,0.493122,101,449
pretrain,1,21,1344,0.497965,0.002695,1.000000,0.496296,9940,12150
pretrain,1,26,1664,0.587517,0.250674,0.928962,0.560847,23943,20304
pretrain,1,31,1984,0.647218,0.770889,0.521858,0.657143,32075,26698
pretrain,1,36,2304,0.545455,0.967655,0.117486,0.535450,36490,31179
pretrain,1,41,2624,0.515604,0.994609,0.030055,0.512169,39161,34250
pretrain,1,47,2953,0.503392,1.000000,0.000000,0.506878,41831,36986
pretrain,2,1,3017,0.503392,1.000000,0.000000,0.506878,412,412
pretrain,2,6,3337,0.503392,1.000000,0.000000,0.506878,2403,2219
pretrain,2,11,3657,0.503392,1.000000,0.000000,0.506878,4664,3769
pretrain,2,16,3977,0.503392,1.000000,0.000000,0.506878,7484,5442
pretrain,2,21,4297,0.503392,1.000000,0.000000,0.506878,9645,6886
pretrain,2,26,4617,0.503392,1.000000,0.000000,0.506878,11378,8276
pretrain,2,31,4937,0.503392,1.000000,0.000000,0.506878,13056,9603
pretrain,2,36,5257,0.503392,1.000000,0.000000,0.506878,14696,10914
pretrain,2,41,5577,0.503392,1.000000,0.000000,0.506878,16218,12045
pretrain,2,47,5906,0.503392,1.000000,0.000000,0.506878,17703,13259
pretrain,3,1,5970,0.503392,1.000000,0.000000,0.506878,229,208
pretrain,3,6,6290,0.503392,1.000000,0.000000,0.506878,1203,1497
pretrain,3,11,6610,0.503392,1.000000,0.000000,0.506878,1969,2303
pretrain,3,16,6930,0.503392,1.000000,0.000000,0.506878,3077,2951
pretrain,3,21,7250,0.503392,1.000000,0.000000,0.506878,3987,3557
pretrain,3,26,7570,0.503392,1.000000,0.000000,0.506878,4796,4119
pretrain,3,31,7890,0.503392,1.000000,0.000000,0.506878,5472,4602
pretrain,3,36,8210,0.503392,1.000000,0.000000,0.506878,6007,4982
pretrain,3,41,8530,0.503392,1.000000,0.000000,0.506878,6542,5417
pretrain,3,47,8859,0.503392,1.000000,0.000000,0.506878,7242,6087
pretrain,4,1,8923,0.503392,1.000000,0.000000,0.506878,117,119
pretrain,4,6,9243,0.503392,1.000000,0.000000,0.506878,736,711
pretrain,4,11,9563,0.503392,1.000000,0.000000,0.506878,1444,1323
pretrain,4,16,9883,0.503392,1.000000,0.000000,0.506878,2243,2058
pretrain,4,21,10203,0.503392,1.000000,0.000000,0.506878,3071,2795
pretrain,4,26,10523,0.503392,1.000000,0.000000,0.506878,4012,3668
pretrain,4,31,10843,0.503392,1.000000,0.000000,0.506878,5186,4704
pretrain,4,36,11163,0.503392,1.000000,0.000000,0.506878,6399,5699
pretrain,4,41,11483,0.503392,1.000000,0.000000,0.506878,7708,6950
pretrain,4,47,11812,0.526459,0.991914,0.054645,0.532275,9515,8713
pretrain,5,1,11876,0.550882,0.986523,0.109290,0.560847,296,317
pretrain,5,6,12196,0.580733,0.981132,0.174863,0.589418,1877,2159
pretrain,5,11,12516,0.548168,0.991914,0.098361,0.557672,3771,4172
pretrain,5,16,12836,0.607870,0.962264,0.248634,0.609524,5685,6407
