Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.489824,0.913978,0.057534,0.489947,0,0
pretrain,1,6,384,0.489824,0.935484,0.035616,0.493122,0,0
pretrain,1,11,704,0.487110,0.927419,0.038356,0.489947,0,0
pretrain,1,16,1024,0.488467,0.932796,0.035616,0.491005,0,11
pretrain,1,21,1344,0.504749,1.000000,0.000000,0.499471,3859,2818
pretrain,1,26,1664,0.504749,1.000000,0.000000,0.499471,9588,8064
pretrain,1,31,1984,0.511533,0.997312,0.016438,0.504762,13790,12494
pretrain,1,36,2304,0.557666,0.962366,0.145205,0.533333,17226,16102
pretrain,1,41,2624,0.540027,0.978495,0.093151,0.512169,19878,19207
pretrain,1,47,2953,0.546811,0.965054,0.120548,0.532275,22759,22637
pretrain,2,1,3017,0.561737,0.959677,0.156164,0.535450,619,509
pretrain,2,6,3337,0.565807,0.970430,0.153425,0.535450,2901,2970
pretrain,2,11,3657,0.557666,0.973118,0.134247,0.525926,4806,5064
pretrain,2,16,3977,0.553596,0.978495,0.120548,0.519577,6898,6927
pretrain,2,21,4297,0.561737,0.970430,0.145205,0.530159,8851,8941
pretrain,2,26,4617,0.564450,0.956989,0.164384,0.538624,10931,11215
pretrain,2,31,4937,0.560380,0.962366,0.150685,0.536508,12928,13129
pretrain,2,36,5257,0.560380,0.951613,0.161644,0.536508,15365,15096
pretrain,2,41,5577,0.559023,0.959677,0.150685,0.536508,17265,17454
pretrain,2,47,5906,0.568521,0.922043,0.208219,0.548148,19306,19777
pretrain,3,1,5970,0.576662,0.908602,0.238356,0.566138,443,419
pretrain,3,6,6290,0.613297,0.857527,0.364384,0.602116,2307,2557
pretrain,3,11,6610,0.621438,0.876344,0.361644,0.603175,3888,4300
pretrain,3,16,6930,0.613297,0.889785,0.331507,0.594709,5497,6022
pretrain,3,21,7250,0.626866,0.905914,0.342466,0.610582,7211,7719
pretrain,3,26,7570,0.624152,0.935484,0.306849,0.592593,9389,9684
pretrain,3,31,7890,0.663501,0.927419,0.394521,0.623280,11885,12120
pretrain,3,36,8210,0.762551,0.766129,0.758904,0.740741,14503,14837
pretrain,3,41,8530,0.782904,0.752688,0.813699,0.729101,17501,17649
pretrain,3,47,8859,0.778833,0.873656,0.682192,0.723810,20944,21233
pretrain,4,1,8923,0.789688,0.852151,0.726027,0.736508,543,607
pretrain,4,6,9243,0.772049,0.666667,0.879452,0.722751,3409,3692
pretrain,4,11,9563,0.793758,0.741935,0.846575,0.728042,6335,6849
pretrain,4,16,9883,0.793758,0.774194,0.813699,0.747090,9799,10308
pretrain,4,21,10203,0.789688,0.776882,0.802740,0.746032,13321,13942
pretrain,4,26,10523,0.773406,0.879032,0.665753,0.715344,17218,18141
pretrain,4,31,10843,0.786974,0.795699,0.778082,0.748148,20779,22354
pretrain,4,36,11163,0.788331,0.811828,0.764384,0.724868,24185,26800
pretrain,4,41,11483,0.780190,0.693548,0.868493,0.712169,27244,30733
pretrain,4,47,11812,0.789688,0.876344,0.701370,0.731217,31027,35684
pretrain,5,1,11876,0.781547,0.895161,0.665753,0.721693,662,778
pretrain,5,6,12196,0.784261,0.876344,0.690411,0.730159,3368,4260
pretrain,5,11,12516,0.814111,0.766129,0.863014,0.756614,6880,7677
pretrain,5,16,12836,0.786974,0.682796,0.893151,0.737566,9231,10266
pretrain,5,21,13156,0.808684,0.774194,0.843836,0.765079,11112,12762
pretrain,5,26,13476,0.788331,0.924731,0.649315,0.718519,13711,15724
pretrain,5,31,13796,0.814111,0.916667,0.709589,0.733333,15514,17689
pretrain,5,36,14116,0.805970,0.741935,0.871233,0.761905,18467,20312
pretrain,5,41,14436,0.786974,0.685484,0.890411,0.746032,20276,22040
pretrain,5,47,14765,0.808684,0.744624,0.873973,0.769312,22208,24321
pretrain,6,1,14829,0.819539,0.774194,0.865753,0.772487,409,400
pretrain,6,6,15149,0.830393,0.868280,0.791781,0.766138,2365,2500
pretrain,6,11,15469,0.822252,0.870968,0.772603,0.759788,3825,4022
pretrain,6,16,15789,0.822252,0.862903,0.780822,0.760847,5182,5503
pretrain,6,21,16109,0.820896,0.852151,0.789041,0.766138,6596,6860
pretrain,6,26,16429,0.819539,0.817204,0.821918,0.778836,8288,8285
pretrain,6,31,16749,0.812754,0.782258,0.843836,0.769312,9961,9726
pretrain,6,36,17069,0.815468,0.779570,0.852055,0.771429,11585,11239
pretrain,6,41,17389,0.816825,0.790323,0.843836,0.774603,13336,12650
pretrain,6,47,17718,0.819539,0.803763,0.835616,0.789418,15755,14461
pretrain,7,1,17782,0.822252,0.809140,0.835616,0.787302,476,306
pretrain,7,6,18102,0.822252,0.817204,0.827397,0.789418,2261,1836
pretrain,7,11,18422,0.819539,0.827957,0.810959,0.788360,3894,3342
pretrain,7,16,18742,0.815468,0.830645,0.800000,0.785185,5384,4750
pretrain,7,21,19062,0.812754,0.814516,0.810959,0.771429,6751,6049
pretrain,7,26,19382,0.804613,0.774194,0.835616,0.762963,8038,7269
pretrain,7,31,19702,0.805970,0.766129,0.846575,0.768254,9354,8603
pretrain,7,36,20022,0.814111,0.793011,0.835616,0.768254,10535,9840
pretrain,7,41,20342,0.815468,0.825269,0.805479,0.769312,11971,11136
pretrain,7,47,20671,0.815468,0.811828,0.819178,0.773545,13949,12838
pretrain,8,1,20735,0.811398,0.801075,0.821918,0.782011,431,324
pretrain,8,6,21055,0.799186,0.733871,0.865753,0.767196,2311,2083
pretrain,8,11,21375,0.797829,0.733871,0.863014,0.773545,3613,3455
pretrain,8,16,21695,0.805970,0.744624,0.868493,0.774603,4826,4961
pretrain,8,21,22015,0.819539,0.793011,0.846575,0.789418,6225,6749
pretrain,8,26,22335,0.814111,0.827957,0.800000,0.795767,7637,8485
pretrain,8,31,22655,0.818182,0.836022,0.800000,0.793651,8662,9776
pretrain,8,36,22975,0.814111,0.814516,0.813699,0.788360,9650,10957
pretrain,8,41,23295,0.820896,0.793011,0.849315,0.779894,10986,12205
pretrain,8,47,23624,0.820896,0.784946,0.857534,0.771429,12449,13748
pretrain,9,1,23688,0.812754,0.779570,0.846575,0.775661,203,198
pretrain,9,6,24008,0.812754,0.793011,0.832877,0.783069,1391,1175
pretrain,9,11,24328,0.807327,0.825269,0.789041,0.784127,2635,2302
pretrain,9,16,24648,0.810041,0.862903,0.756164,0.777778,3782,3373
pretrain,9,21,24968,0.805970,0.852151,0.758904,0.775661,4772,4354
pretrain,9,26,25288,0.804613,0.827957,0.780822,0.779894,5871,5362
pretrain,9,31,25608,0.812754,0.795699,0.830137,0.787302,6981,6432
pretrain,9,36,25928,0.812754,0.774194,0.852055,0.770370,8067,7519
pretrain,9,41,26248,0.812754,0.768817,0.857534,0.769312,8944,8443
pretrain,9,47,26577,0.814111,0.779570,0.849315,0.773545,9962,9401
pretrain,10,1,26641,0.818182,0.776882,0.860274,0.772487,157,173
pretrain,10,6,26961,0.810041,0.774194,0.846575,0.773545,1065,943
pretrain,10,11,27281,0.810041,0.771505,0.849315,0.770370,1957,1694
pretrain,10,16,27601,0.810041,0.758065,0.863014,0.774603,2753,2451
pretrain,10,21,27921,0.810041,0.768817,0.852055,0.775661,3481,3228
pretrain,10,26,28241,0.804613,0.787634,0.821918,0.784127,4294,3985
pretrain,10,31,28561,0.804613,0.806452,0.802740,0.784127,5306,4897
pretrain,10,36,28881,0.811398,0.838710,0.783562,0.782011,6249,5854
pretrain,10,41,29201,0.814111,0.841398,0.786301,0.777778,7120,6687
pretrain,10,47,29530,0.811398,0.827957,0.794521,0.775661,8102,7700
pretrain,11,1,29594,0.810041,0.822581,0.797260,0.776720,123,140
pretrain,11,6,29914,0.805970,0.825269,0.786301,0.779894,882,949
pretrain,11,11,30234,0.799186,0.811828,0.786301,0.778836,1570,1681
pretrain,11,16,30554,0.805970,0.793011,0.819178,0.777778,2409,2373
pretrain,11,21,30874,0.814111,0.782258,0.846575,0.776720,3277,3153
pretrain,11,26,31194,0.812754,0.776882,0.849315,0.774603,4026,3831
pretrain,11,31,31514,0.814111,0.774194,0.854795,0.773545,4665,4484
pretrain,11,36,31834,0.810041,0.776882,0.843836,0.777778,5352,5107
pretrain,11,41,32154,0.808684,0.782258,0.835616,0.783069,6017,5699
pretrain,11,47,32483,0.812754,0.801075,0.824658,0.782011,6829,6415
pretrain,12,1,32547,0.814111,0.801075,0.827397,0.785185,134,112
pretrain,12,6,32867,0.811398,0.803763,0.819178,0.785185,750,648
pretrain,12,11,33187,0.805970,0.798387,0.813699,0.782011,1352,1200
pretrain,12,16,33507,0.810041,0.806452,0.813699,0.787302,2095,1874
