Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,6,384,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,11,704,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,16,1024,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,21,1344,0.504685,1.000000,0.000000,0.501111,977,277
pretrain,1,26,1664,0.503347,0.997347,0.000000,0.503333,3742,2263
pretrain,1,31,1984,0.506024,1.000000,0.002703,0.507778,7114,5399
pretrain,1,36,2304,0.516734,0.986737,0.037838,0.518889,10207,8020
pretrain,1,41,2624,0.526104,0.984085,0.059459,0.533333,12955,10224
pretrain,1,47,2988,0.580991,0.962865,0.191892,0.593333,16235,12724
pretrain,2,1,3052,0.570281,0.946950,0.186486,0.580000,580,408
pretrain,2,6,3372,0.587684,0.933687,0.235135,0.605556,3720,2097
pretrain,2,11,3692,0.601071,0.920424,0.275676,0.615556,6931,3688
pretrain,2,16,4012,0.607764,0.909814,0.300000,0.624444,10300,5067
pretrain,2,21,4332,0.615797,0.909814,0.316216,0.624444,13445,6272
pretrain,2,26,4652,0.544846,0.968170,0.113514,0.575556,16450,7804
pretrain,2,31,4972,0.564926,0.962865,0.159459,0.602222,19699,9172
pretrain,2,36,5292,0.586345,0.909814,0.256757,0.607778,22398,10523
pretrain,2,41,5612,0.589023,0.907162,0.264865,0.622222,25126,11861
pretrain,2,47,5976,0.599732,0.904509,0.289189,0.626667,28326,13559
pretrain,3,1,6040,0.603748,0.909814,0.291892,0.626667,532,247
pretrain,3,6,6360,0.623829,0.915119,0.327027,0.637778,3097,1531
pretrain,3,11,6680,0.626506,0.915119,0.332432,0.637778,5790,2698
pretrain,3,16,7000,0.658635,0.877984,0.435135,0.683333,8685,4044
pretrain,3,21,7320,0.670683,0.870027,0.467568,0.685556,11589,5526
pretrain,3,26,7640,0.662651,0.846154,0.475676,0.687778,14713,7040
pretrain,3,31,7960,0.673360,0.854111,0.489189,0.686667,18382,8582
pretrain,3,36,8280,0.662651,0.862069,0.459459,0.675556,22936,10289
pretrain,3,41,8600,0.674699,0.832891,0.513514,0.691111,27435,12057
pretrain,3,47,8964,0.666667,0.846154,0.483784,0.680000,33681,14619
pretrain,4,1,9028,0.670683,0.862069,0.475676,0.678889,1177,428
pretrain,4,6,9348,0.647925,0.880637,0.410811,0.672222,7292,2903
pretrain,4,11,9668,0.658635,0.885942,0.427027,0.680000,13346,5357
pretrain,4,16,9988,0.674699,0.872679,0.472973,0.695556,19965,8211
pretrain,4,21,10308,0.693440,0.803714,0.581081,0.720000,27284,11306
pretrain,4,26,10628,0.714859,0.718833,0.710811,0.725556,36047,14935
pretrain,4,31,10948,0.706827,0.748011,0.664865,0.732222,45857,19139
pretrain,4,36,11268,0.712182,0.748011,0.675676,0.736667,56790,24141
pretrain,4,41,11588,0.714859,0.766578,0.662162,0.746667,68302,29592
pretrain,4,47,11952,0.722892,0.835544,0.608108,0.750000,84721,37947
pretrain,5,1,12016,0.726908,0.862069,0.589189,0.752222,2555,1479
pretrain,5,6,12336,0.726908,0.851459,0.600000,0.754444,16096,8871
pretrain,5,11,12656,0.746988,0.718833,0.775676,0.765556,30006,16120
pretrain,5,16,12976,0.756359,0.832891,0.678378,0.771111,42970,23227
pretrain,5,21,13296,0.706827,0.915119,0.494595,0.741111,57075,30445
pretrain,5,26,13616,0.701473,0.938992,0.459459,0.737778,70969,37520
pretrain,5,31,13936,0.753681,0.854111,0.651351,0.780000,85650,44959
pretrain,5,36,14256,0.760375,0.633952,0.889189,0.762222,98080,51905
pretrain,5,41,14576,0.763052,0.687003,0.840541,0.781111,107707,57850
pretrain,5,47,14940,0.755020,0.803714,0.705405,0.787778,119960,64614
pretrain,6,1,15004,0.752343,0.801061,0.702703,0.791111,1645,973
pretrain,6,6,15324,0.753681,0.787798,0.718919,0.793333,9501,5379
pretrain,6,11,15644,0.763052,0.793103,0.732432,0.793333,17001,9255
pretrain,6,16,15964,0.759036,0.795756,0.721622,0.794444,25001,12909
pretrain,6,21,16284,0.764391,0.750663,0.778378,0.787778,32144,16426
pretrain,6,26,16604,0.764391,0.779841,0.748649,0.790000,38834,19611
pretrain,6,31,16924,0.763052,0.819629,0.705405,0.783333,44444,22315
pretrain,6,36,17244,0.764391,0.798408,0.729730,0.786667,49331,24803
pretrain,6,41,17564,0.759036,0.793103,0.724324,0.794444,54368,27124
pretrain,6,47,17928,0.761714,0.803714,0.718919,0.798889,60317,29962
pretrain,7,1,17992,0.760375,0.795756,0.724324,0.791111,1031,449
pretrain,7,6,18312,0.772423,0.718833,0.827027,0.782222,6523,3076
pretrain,7,11,18632,0.764391,0.657825,0.872973,0.776667,11461,5432
pretrain,7,16,18952,0.775100,0.718833,0.832432,0.793333,17604,8118
pretrain,7,21,19272,0.780455,0.803714,0.756757,0.795556,23337,10889
pretrain,7,26,19592,0.775100,0.832891,0.716216,0.787778,27890,13178
pretrain,7,31,19912,0.777778,0.846154,0.708108,0.787778,31476,15101
pretrain,7,36,20232,0.776439,0.838196,0.713514,0.790000,34306,16753
pretrain,7,41,20552,0.785810,0.816976,0.754054,0.786667,37717,18532
pretrain,7,47,20916,0.795181,0.816976,0.772973,0.792222,42256,20797
pretrain,8,1,20980,0.791165,0.809019,0.772973,0.793333,682,333
pretrain,8,6,21300,0.795181,0.816976,0.772973,0.797778,4351,2110
pretrain,8,11,21620,0.789826,0.798408,0.781081,0.794444,7991,3899
pretrain,8,16,21940,0.784471,0.803714,0.764865,0.797778,11744,5628
pretrain,8,21,22260,0.795181,0.801061,0.789189,0.798889,15695,7449
pretrain,8,26,22580,0.785810,0.793103,0.778378,0.800000,19944,9316
pretrain,8,31,22900,0.792503,0.814324,0.770270,0.803333,23847,11221
pretrain,8,36,23220,0.788487,0.779841,0.797297,0.794444,28339,13411
pretrain,8,41,23540,0.789826,0.753316,0.827027,0.795556,32088,15545
pretrain,8,47,23904,0.795181,0.745358,0.845946,0.788889,36345,17994
pretrain,9,1,23968,0.789826,0.745358,0.835135,0.797778,588,382
pretrain,9,6,24288,0.788487,0.766578,0.810811,0.796667,3801,2172
pretrain,9,11,24608,0.785810,0.771883,0.800000,0.794444,6896,3797
pretrain,9,16,24928,0.787149,0.761273,0.813514,0.800000,9928,5562
pretrain,9,21,25248,0.784471,0.801061,0.767568,0.797778,13438,7437
pretrain,9,26,25568,0.780455,0.816976,0.743243,0.795556,17280,9328
