Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,6,384,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,11,704,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,16,1024,0.504685,1.000000,0.000000,0.501111,0,0
pretrain,1,21,1344,0.504685,1.000000,0.000000,0.501111,1188,0
pretrain,1,26,1664,0.504685,1.000000,0.000000,0.501111,4983,0
pretrain,1,31,1984,0.504685,1.000000,0.000000,0.501111,8550,0
pretrain,1,36,2304,0.504685,1.000000,0.000000,0.501111,11245,6
pretrain,1,41,2624,0.504685,1.000000,0.000000,0.501111,13779,38
pretrain,1,47,2988,0.504685,1.000000,0.000000,0.501111,16515,133
pretrain,2,1,3052,0.504685,1.000000,0.000000,0.501111,388,19
pretrain,2,6,3372,0.504685,1.000000,0.000000,0.501111,2257,182
pretrain,2,11,3692,0.504685,1.000000,0.000000,0.501111,3963,398
pretrain,2,16,4012,0.504685,1.000000,0.000000,0.501111,5630,638
pretrain,2,21,4332,0.504685,1.000000,0.000000,0.501111,7219,891
pretrain,2,26,4652,0.507363,1.000000,0.005405,0.505556,8809,1206
pretrain,2,31,4972,0.514056,0.994695,0.024324,0.516667,10404,1511
pretrain,2,36,5292,0.522088,0.986737,0.048649,0.526667,12062,1806
pretrain,2,41,5612,0.539491,0.970822,0.100000,0.557778,13732,2085
pretrain,2,47,5976,0.582329,0.925729,0.232432,0.598889,15529,2412
pretrain,3,1,6040,0.589023,0.923077,0.248649,0.601111,287,66
pretrain,3,6,6360,0.623829,0.851459,0.391892,0.637778,1623,374
pretrain,3,11,6680,0.666667,0.763926,0.567568,0.677778,3060,646
pretrain,3,16,7000,0.658635,0.755968,0.559459,0.692222,4785,931
pretrain,3,21,7320,0.658635,0.726790,0.589189,0.692222,6421,1255
pretrain,3,26,7640,0.674699,0.761273,0.586486,0.702222,7950,1608
pretrain,3,31,7960,0.673360,0.763926,0.581081,0.705556,9542,2046
pretrain,3,36,8280,0.672021,0.803714,0.537838,0.702222,11382,2626
pretrain,3,41,8600,0.665328,0.835544,0.491892,0.698889,13292,3243
pretrain,3,47,8964,0.662651,0.846154,0.475676,0.687778,15794,3986
pretrain,4,1,9028,0.657296,0.859416,0.451351,0.678889,462,134
pretrain,4,6,9348,0.653280,0.899204,0.402703,0.664444,3043,913
pretrain,4,11,9668,0.650602,0.899204,0.397297,0.671111,5385,1749
pretrain,4,16,9988,0.658635,0.875332,0.437838,0.692222,7451,2655
pretrain,4,21,10308,0.689424,0.811671,0.564865,0.718889,9879,3677
pretrain,4,26,10628,0.702811,0.694960,0.710811,0.720000,12841,4872
pretrain,4,31,10948,0.710843,0.710875,0.710811,0.723333,15646,6238
pretrain,4,36,11268,0.716198,0.716180,0.716216,0.727778,18856,7920
pretrain,4,41,11588,0.730924,0.734748,0.727027,0.735556,22691,9735
pretrain,4,47,11952,0.751004,0.771883,0.729730,0.765556,27991,12123
pretrain,5,1,12016,0.748327,0.777188,0.718919,0.763333,867,385
pretrain,5,6,12336,0.741633,0.745358,0.737838,0.781111,5855,2534
pretrain,5,11,12656,0.751004,0.684350,0.818919,0.766667,10738,4857
pretrain,5,16,12976,0.730924,0.907162,0.551351,0.767778,15556,7539
pretrain,5,21,13296,0.726908,0.904509,0.545946,0.763333,20413,9898
pretrain,5,26,13616,0.737617,0.896552,0.575676,0.762222,24968,12294
pretrain,5,31,13936,0.759036,0.721485,0.797297,0.776667,29617,14766
pretrain,5,36,14256,0.760375,0.663130,0.859459,0.767778,33093,16962
pretrain,5,41,14576,0.756359,0.793103,0.718919,0.780000,36499,19411
pretrain,5,47,14940,0.768407,0.779841,0.756757,0.777778,39927,22040
pretrain,6,1,15004,0.769746,0.748011,0.791892,0.784444,531,442
pretrain,6,6,15324,0.768407,0.684350,0.854054,0.771111,3076,2492
pretrain,6,11,15644,0.780455,0.771883,0.789189,0.786667,5555,4301
pretrain,6,16,15964,0.751004,0.870027,0.629730,0.772222,7942,6090
pretrain,6,21,16284,0.761714,0.838196,0.683784,0.782222,9788,7445
pretrain,6,26,16604,0.768407,0.692308,0.845946,0.784444,12291,9367
pretrain,6,31,16924,0.760375,0.647215,0.875676,0.760000,14257,10748
pretrain,6,36,17244,0.767068,0.676393,0.859459,0.773333,15879,11970
pretrain,6,41,17564,0.775100,0.803714,0.745946,0.792222,18414,13862
pretrain,6,47,17928,0.748327,0.901857,0.591892,0.782222,21559,16008
pretrain,7,1,17992,0.746988,0.901857,0.589189,0.782222,351,215
pretrain,7,6,18312,0.757697,0.885942,0.627027,0.785556,2225,1383
pretrain,7,11,18632,0.779116,0.819629,0.737838,0.796667,4829,2869
pretrain,7,16,18952,0.771084,0.684350,0.859459,0.780000,7452,4481
pretrain,7,21,19272,0.756359,0.615385,0.900000,0.760000,9337,5581
pretrain,7,26,19592,0.757697,0.620690,0.897297,0.761111,10510,6248
pretrain,7,31,19912,0.760375,0.636605,0.886486,0.773333,11787,7073
pretrain,7,36,20232,0.775100,0.694960,0.856757,0.777778,13730,8284
pretrain,7,41,20552,0.793842,0.782493,0.805405,0.798889,16070,9846
pretrain,7,47,20916,0.772423,0.862069,0.681081,0.777778,18921,11558
pretrain,8,1,20980,0.776439,0.877984,0.672973,0.771111,404,222
pretrain,8,6,21300,0.775100,0.880637,0.667568,0.772222,2034,1029
pretrain,8,11,21620,0.773762,0.870027,0.675676,0.773333,3410,1651
pretrain,8,16,21940,0.775100,0.848806,0.700000,0.781111,4822,2346
pretrain,8,21,22260,0.789826,0.832891,0.745946,0.800000,6407,3353
pretrain,8,26,22580,0.793842,0.782493,0.805405,0.796667,7985,4516
pretrain,8,31,22900,0.791165,0.745358,0.837838,0.792222,9417,5520
pretrain,8,36,23220,0.772423,0.697613,0.848649,0.783333,10718,6328
pretrain,8,41,23540,0.753681,0.631300,0.878378,0.771111,11918,7007
pretrain,8,47,23904,0.759036,0.631300,0.889189,0.764444,13045,7750
pretrain,9,1,23968,0.759036,0.636605,0.883784,0.763333,142,76
pretrain,9,6,24288,0.763052,0.655172,0.872973,0.770000,900,530
pretrain,9,11,24608,0.773762,0.681698,0.867568,0.785556,1717,1043
pretrain,9,16,24928,0.788487,0.716180,0.862162,0.794444,2587,1563
pretrain,9,21,25248,0.795181,0.755968,0.835135,0.795556,3777,2203
pretrain,9,26,25568,0.795181,0.777188,0.813514,0.798889,4976,2875
