Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,1,1,64,0.480326,0.903226,0.049315,0.485714,0,0
pretrain,1,6,384,0.489824,0.932796,0.038356,0.489947,0,0
pretrain,1,11,704,0.481682,0.922043,0.032877,0.493122,0,0
pretrain,1,16,1024,0.495251,0.954301,0.027397,0.491005,0,24
pretrain,1,21,1344,0.504749,1.000000,0.000000,0.499471,1903,5292
pretrain,1,26,1664,0.504749,1.000000,0.000000,0.499471,5977,11595
pretrain,1,31,1984,0.504749,1.000000,0.000000,0.499471,9159,15459
pretrain,1,36,2304,0.506106,1.000000,0.002740,0.499471,11889,17896
pretrain,1,41,2624,0.514247,1.000000,0.019178,0.501587,14911,19892
pretrain,1,47,2953,0.518318,1.000000,0.027397,0.504762,18125,22183
pretrain,2,1,3017,0.523745,0.997312,0.041096,0.504762,465,385
pretrain,2,6,3337,0.545455,0.975806,0.106849,0.517460,2606,2600
pretrain,2,11,3657,0.549525,0.973118,0.117808,0.518519,4746,4919
pretrain,2,16,3977,0.530529,1.000000,0.052055,0.514286,7694,7035
pretrain,2,21,4297,0.557666,0.983871,0.123288,0.523810,10195,9049
pretrain,2,26,4617,0.553596,0.983871,0.115068,0.525926,12451,10987
pretrain,2,31,4937,0.557666,0.973118,0.134247,0.529101,14438,12753
pretrain,2,36,5257,0.578019,0.932796,0.216438,0.565079,16463,14484
pretrain,2,41,5577,0.583446,0.905914,0.254795,0.577778,18215,16251
pretrain,2,47,5906,0.601085,0.892473,0.304110,0.582011,20676,18755
pretrain,3,1,5970,0.611940,0.865591,0.353425,0.604233,734,641
pretrain,3,6,6290,0.660787,0.811828,0.506849,0.626455,3352,3158
pretrain,3,11,6610,0.687924,0.768817,0.605479,0.647619,5467,5328
pretrain,3,16,6930,0.696065,0.723118,0.668493,0.663492,7555,7381
pretrain,3,21,7250,0.710991,0.706989,0.715068,0.675132,9742,9484
pretrain,3,26,7570,0.717775,0.795699,0.638356,0.663492,12188,12338
pretrain,3,31,7890,0.681140,0.860215,0.498630,0.644444,15086,15935
pretrain,3,36,8210,0.723202,0.844086,0.600000,0.659259,18067,19513
pretrain,3,41,8530,0.759837,0.782258,0.736986,0.715344,21041,23026
pretrain,3,47,8859,0.766621,0.682796,0.852055,0.715344,25183,27350
pretrain,4,1,8923,0.761194,0.655914,0.868493,0.712169,710,746
pretrain,4,6,9243,0.796472,0.801075,0.791781,0.735450,3965,4887
pretrain,4,11,9563,0.800543,0.779570,0.821918,0.723810,7291,9265
pretrain,4,16,9883,0.777476,0.650538,0.906849,0.717460,10694,13384
pretrain,4,21,10203,0.799186,0.836022,0.761644,0.752381,14489,18091
pretrain,4,26,10523,0.762551,0.908602,0.613699,0.702646,18131,23082
pretrain,4,31,10843,0.788331,0.752688,0.824658,0.743915,21966,27938
pretrain,4,36,11163,0.785617,0.819892,0.750685,0.733333,25438,32517
pretrain,4,41,11483,0.780190,0.706989,0.854795,0.712169,28578,36608
pretrain,4,47,11812,0.792402,0.733871,0.852055,0.733333,33011,41271
pretrain,5,1,11876,0.795115,0.771505,0.819178,0.750265,1063,1045
pretrain,5,6,12196,0.762551,0.938172,0.583562,0.696296,6395,6464
pretrain,5,11,12516,0.801900,0.838710,0.764384,0.762963,11032,11519
pretrain,5,16,12836,0.770692,0.642473,0.901370,0.725926,15354,16340
pretrain,5,21,13156,0.767978,0.626344,0.912329,0.721693,17759,19291
pretrain,5,26,13476,0.800543,0.736559,0.865753,0.761905,20440,22344
pretrain,5,31,13796,0.801900,0.836022,0.767123,0.764021,23298,25594
pretrain,5,36,14116,0.804613,0.857527,0.750685,0.757672,25166,28115
pretrain,5,41,14436,0.808684,0.857527,0.758904,0.764021,27086,30537
pretrain,5,47,14765,0.805970,0.768817,0.843836,0.761905,30084,33632
pretrain,6,1,14829,0.803256,0.747312,0.860274,0.766138,554,520
pretrain,6,6,15149,0.796472,0.709677,0.884932,0.746032,2954,2920
